Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,DAL,Wright,29%,22.3,14.2,+8.2,+4.5,-2.6,+7.2,+7.8
1213,DAL,Carter,52%,18.4,15.1,+3.3,+5.4,-7.2,+12.6,+6.4
1213,DAL,Nowitzki,42%,20.7,16.1,+4.6,+1.6,-2.1,+3.7,+4.3
1213,DAL,Akognon,0%,16.2,-2.7,+18.8,-27.6,-0.5,-27.1,+3.5
1213,DAL,Marion,50%,19.0,14.9,+4.1,-3.8,+2.7,-6.6,+0.6
1213,DAL,Collison,59%,17.0,16.5,+0.5,-1.6,+0.9,-2.5,-0.5
1213,DAL,Beaubois,14%,10.5,13.8,-3.3,+3.2,-1.2,+4.4,-0.7
1213,DAL,Brand,38%,16.1,17.1,-1.1,-1.9,+0.3,-2.2,-1.5
1213,DAL,Mayo,73%,14.3,14.8,-0.5,-1.7,+2.4,-4.1,-1.7
1213,DAL,Do.Jones,8%,12.6,14.4,-1.8,-3.1,-0.4,-2.8,-2.1
1213,DAL,Crowder,34%,10.5,14.2,-3.7,-1.1,-0.3,-0.8,-2.7
1213,DAL,James,11%,15.9,19.8,-3.9,-2.2,-0.4,-1.8,-3.2
1213,DAL,M.James,22%,9.4,16.1,-6.7,+1.7,-1.2,+2.9,-3.5
1213,DAL,Kaman,34%,17.0,19.7,-2.8,-4.5,+1.4,-6.0,-3.8
1213,DAL,Da.Jones,16%,6.9,12.4,-5.5,-3.5,-0.0,-3.4,-4.8
1213,DAL,Fisher,6%,8.9,19.3,-10.4,+3.1,-0.8,+4.0,-5.6
1213,DAL,Murphy,6%,9.3,17.3,-8.0,-3.7,-0.4,-3.4,-6.5
1213,DAL,Douglas-Roberts,2%,8.5,14.7,-6.2,-9.9,-0.4,-9.5,-7.3
1213,DAL,Morrow,2%,10.8,17.0,-6.2,-11.7,-0.4,-11.4,-7.9
1213,DAL,Cunningham,1%,16.7,33.3,-16.6,-16.9,-0.5,-16.4,-16.5
1213,DAL,Curry,1%,-1.2,35.0,-36.3,+11.6,-0.7,+12.3,-20.1
1213,DAL,C.Wright,0%,-3.3,20.9,-24.2,-87.9,-0.5,-87.4,-45.3
1213,DAL,Dentmon,0%,-21.1,38.0,-59.0,-22.0,-0.6,-21.4,-46.5
