Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,MIA,Whiteside,64%,26.4,19.3,+7.2,+1.9,-0.4,+2.3,+5.6
1617,MIA,Dragic,62%,22.6,19.5,+3.1,+1.3,+0.7,+0.5,+2.3
1617,MIA,J.Johnson,53%,19.5,18.4,+1.1,+3.2,-1.4,+4.6,+2.3
1617,MIA,Waiters,35%,16.6,15.6,+1.0,+2.8,+0.1,+2.8,+1.6
1617,MIA,T.Johnson,55%,18.3,15.8,+2.4,+0.7,+1.5,-0.7,+1.4
1617,MIA,Ellington,38%,14.6,14.2,+0.4,+2.9,-0.0,+2.9,+1.2
1617,MIA,Reed,26%,19.5,18.3,+1.2,+1.5,+0.9,+0.6,+1.0
1617,MIA,Bosh,0%,0.0,0.0,+0.0,+0.0,+1.1,-1.1,+0.0
1617,MIA,Richardson,41%,12.3,13.2,-0.9,+0.2,+1.6,-1.4,-1.1
1617,MIA,McGruder,50%,10.3,14.4,-4.1,+0.2,+1.9,-1.8,-3.3
1617,MIA,White,12%,8.9,17.8,-8.9,+6.9,+0.3,+6.7,-3.7
1617,MIA,Winslow,16%,9.1,14.6,-5.5,-0.5,+1.3,-1.8,-4.2
1617,MIA,Babbitt,27%,9.8,16.7,-6.9,-0.4,+1.6,-1.9,-5.2
1617,MIA,Williams,10%,11.8,18.2,-6.4,-4.5,+1.6,-6.1,-6.3
1617,MIA,McRoberts,10%,11.5,17.1,-5.6,-9.2,+2.1,-11.3,-7.5
1617,MIA,Haslem,3%,10.1,25.5,-15.3,-25.1,+1.9,-27.1,-19.2
