Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,DEN,Iguodala,70%,16.0,11.8,+4.3,+6.6,+1.5,+5.1,+4.5
1213,DEN,Gallinari,58%,17.5,15.4,+2.0,+6.9,+2.4,+4.5,+2.9
1213,DEN,Chandler,27%,17.4,15.6,+1.8,+7.9,+4.0,+4.0,+2.5
1213,DEN,Faried,56%,19.9,15.9,+4.0,+4.7,+5.5,-0.8,+2.4
1213,DEN,Lawson,63%,18.7,15.8,+2.9,+5.3,+4.5,+0.9,+2.2
1213,DEN,McGee,36%,22.0,16.9,+5.0,+2.2,+6.6,-4.4,+1.9
1213,DEN,A.Miller,54%,16.5,13.8,+2.6,+4.6,+5.5,-0.9,+1.4
1213,DEN,Koufos,46%,18.5,19.4,-0.8,+7.9,+2.6,+5.3,+1.2
1213,DEN,Brewer,50%,15.1,14.8,+0.3,+3.7,+6.4,-2.7,-0.7
1213,DEN,Hamilton,10%,17.4,14.6,+2.8,-3.0,+5.9,-8.9,-1.1
1213,DEN,Randolph,8%,16.5,18.3,-1.8,+0.6,+5.4,-4.8,-2.8
1213,DEN,Fournier,11%,14.3,20.6,-6.4,+6.6,+4.8,+1.8,-3.6
1213,DEN,Q.Miller,1%,5.2,5.3,-0.2,-9.3,+5.1,-14.4,-4.9
1213,DEN,Stone,1%,12.6,23.8,-11.3,+12.3,+5.0,+7.3,-5.1
1213,DEN,Mozgov,9%,13.0,22.2,-9.2,-9.4,+6.5,-15.9,-11.4
