Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1415,PHI,Robinson,10%,20.8,15.2,+5.6,-5.2,-9.3,+4.2,+5.1
1415,PHI,Frazier,4%,5.8,5.2,+0.6,+1.7,-9.4,+11.1,+4.1
1415,PHI,Covington,49%,15.5,16.6,-1.1,-3.6,-14.1,+10.5,+2.7
1415,PHI,RobinsonIII,4%,9.0,14.2,-5.2,+2.8,-9.4,+12.2,+0.6
1415,PHI,Shved,7%,20.9,16.7,+4.2,-16.1,-8.4,-7.8,+0.2
1415,PHI,Richardson,11%,12.1,12.7,-0.6,-8.2,-9.0,+0.8,-0.1
1415,PHI,Carter-Williams,35%,13.3,13.8,-0.6,-9.1,-8.8,-0.3,-0.5
1415,PHI,McDaniels,33%,11.2,12.7,-1.5,-8.8,-9.0,+0.2,-1.0
1415,PHI,Noel,58%,16.2,18.0,-1.8,-9.0,-8.8,-0.1,-1.2
1415,PHI,MbahaMoute,48%,11.1,12.9,-1.8,-9.1,-8.8,-0.3,-1.3
1415,PHI,Smith,17%,13.3,18.8,-5.5,-4.2,-9.9,+5.7,-1.8
1415,PHI,Canaan,14%,13.1,17.7,-4.6,-6.2,-9.4,+3.1,-2.0
1415,PHI,Thompson,45%,11.5,14.8,-3.3,-9.2,-8.7,-0.4,-2.4
1415,PHI,Wroten,23%,15.1,16.9,-1.8,-12.6,-7.9,-4.7,-2.8
1415,PHI,Grant,35%,9.0,16.6,-7.6,-6.1,-10.4,+4.4,-3.6
1415,PHI,Sims,35%,15.4,19.3,-3.9,-11.4,-7.6,-3.8,-3.9
1415,PHI,Sampson,29%,9.7,15.8,-6.1,-14.2,-6.8,-7.3,-6.5
1415,PHI,Aldemir,14%,13.1,23.1,-10.0,-9.1,-8.9,-0.2,-6.7
1415,PHI,Johnson,5%,6.0,20.5,-14.5,-3.6,-9.2,+5.6,-7.8
1415,PHI,McGee,2%,6.9,14.4,-7.5,-21.1,-8.7,-12.4,-9.1
1415,PHI,Davies,10%,11.1,21.1,-10.0,-17.2,-8.0,-9.2,-9.7
1415,PHI,Thomas,5%,8.9,19.4,-10.5,-26.9,-8.0,-18.9,-13.3
1415,PHI,Drew,6%,4.3,22.1,-17.8,-16.0,-8.5,-7.5,-14.4
1415,PHI,Gordon,2%,3.6,21.2,-17.6,-22.9,-8.7,-14.2,-16.5
