Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,BKN,Crabbe,55%,14.6,13.3,+1.3,-1.8,-6.2,+4.4,+2.3
1718,BKN,Booker,10%,18.2,20.0,-1.9,+4.7,-4.7,+9.5,+1.9
1718,BKN,Carroll,55%,16.9,17.4,-0.4,-1.4,-6.7,+5.2,+1.4
1718,BKN,Dinwiddie,58%,18.6,19.3,-0.8,-1.9,-6.4,+4.4,+1.0
1718,BKN,Hollis-Jefferson,48%,19.9,18.3,+1.6,-4.7,-3.0,-1.7,+0.5
1718,BKN,Harris,50%,15.7,15.6,+0.0,-3.0,-4.5,+1.5,+0.5
1718,BKN,LeVert,47%,16.8,13.6,+3.2,-6.8,-1.1,-5.6,+0.3
1718,BKN,Wiley,1%,9.5,1.9,+7.6,+15.1,-4.0,+19.0,+0.1
1718,BKN,Ouattara,0%,0.0,0.0,+0.0,+0.0,-3.8,+3.8,+0.0
1718,BKN,Zeller,18%,17.9,23.3,-5.5,+0.2,-4.6,+4.9,-2.0
1718,BKN,Stauskas,12%,11.8,16.1,-4.3,-4.2,-3.7,-0.5,-3.0
1718,BKN,Russell,31%,17.9,21.6,-3.7,-7.2,-2.2,-5.0,-4.1
1718,BKN,Allen,36%,20.3,25.8,-5.5,-4.8,-3.2,-1.6,-4.2
1718,BKN,Whitehead,4%,13.7,21.3,-7.6,-2.2,-3.9,+1.7,-4.5
1718,BKN,Acy,34%,9.8,20.3,-10.5,-2.1,-4.7,+2.6,-6.1
1718,BKN,Cunningham,11%,16.2,25.0,-8.9,-5.3,-3.6,-1.7,-6.5
1718,BKN,Kilpatrick,5%,6.6,13.6,-7.1,-9.7,-3.5,-6.2,-6.8
1718,BKN,WebbIII,3%,2.8,11.1,-8.3,-10.8,-3.6,-7.2,-7.9
1718,BKN,Doyle,3%,6.4,20.7,-14.3,-4.8,-3.8,-1.0,-9.9
1718,BKN,Mozgov,9%,14.5,25.6,-11.2,-12.5,-2.9,-9.5,-10.6
1718,BKN,Okafor,8%,18.8,27.2,-8.4,-21.4,-2.2,-19.1,-12.0
1718,BKN,Vaughn,0%,-7.4,31.8,-39.2,+49.4,-3.8,+53.3,-16.1
1718,BKN,Lin,1%,18.0,40.0,-21.9,-11.6,-3.7,-7.9,-17.2
