Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,SAC,Cousins,48%,30.4,16.1,+14.3,-0.8,-6.6,+5.9,+11.5
1617,SAC,Gay,25%,20.4,17.0,+3.4,+3.1,-6.2,+9.3,+5.4
1617,SAC,Farmar,1%,16.0,16.3,-0.3,-1.4,-3.9,+2.5,+0.7
1617,SAC,Labissiere,15%,19.1,19.2,-0.1,-3.2,-4.0,+0.7,+0.2
1617,SAC,Collison,52%,17.5,18.3,-0.8,-3.1,-4.7,+1.6,-0.0
1617,SAC,Lawson,44%,17.5,17.3,+0.2,-4.4,-3.4,-0.9,-0.2
1617,SAC,Galloway,9%,9.1,13.3,-4.1,+1.8,-4.4,+6.2,-0.7
1617,SAC,Casspi,10%,13.4,16.2,-2.8,-0.7,-4.2,+3.5,-0.7
1617,SAC,Evans,8%,17.0,14.1,+2.9,-11.6,-3.2,-8.4,-0.9
1617,SAC,Hield,18%,17.0,18.3,-1.3,-4.1,-3.8,-0.3,-0.9
1617,SAC,Tolliver,37%,12.7,16.1,-3.4,-3.3,-4.2,+0.9,-2.0
1617,SAC,Temple,43%,12.7,16.2,-3.5,-4.9,-3.0,-2.0,-3.0
1617,SAC,Barnes,34%,11.8,17.5,-5.8,-3.4,-4.0,+0.6,-3.7
1617,SAC,Koufos,36%,15.8,20.3,-4.5,-5.2,-3.1,-2.1,-3.7
1617,SAC,Richardson,5%,11.0,18.1,-7.1,-4.1,-3.8,-0.3,-4.8
1617,SAC,Cauley-Stein,36%,18.7,23.8,-5.1,-7.0,-2.1,-4.9,-5.0
1617,SAC,McLemore,30%,11.2,17.6,-6.4,-5.5,-3.1,-2.4,-5.1
1617,SAC,Papagiannis,9%,14.6,23.8,-9.2,-4.1,-3.8,-0.2,-6.2
1617,SAC,Afflalo,40%,10.4,17.8,-7.4,-7.5,-1.4,-6.1,-6.9
