Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,OKC,Durant,65%,31.0,12.4,+18.6,+12.1,-1.7,+13.8,+17.0
1516,OKC,Westbrook,69%,30.2,17.4,+12.8,+11.0,-1.3,+12.3,+12.6
1516,OKC,Novak,1%,21.9,17.9,+4.0,+13.4,+7.2,+6.2,+4.8
1516,OKC,Adams,51%,17.1,15.4,+1.7,+11.3,+3.1,+8.2,+3.9
1516,OKC,Kanter,43%,26.6,18.6,+8.1,+3.7,+10.0,-6.3,+3.3
1516,OKC,Ibaka,63%,15.2,17.2,-2.0,+10.2,+2.1,+8.1,+1.3
1516,OKC,Roberson,39%,11.3,13.9,-2.5,+8.0,+6.7,+1.2,-1.3
1516,OKC,Waiters,54%,10.1,13.2,-3.1,+4.9,+10.0,-5.1,-3.8
1516,OKC,Morrow,23%,11.5,16.1,-4.6,+5.6,+7.7,-2.1,-3.8
1516,OKC,Foye,14%,7.4,13.5,-6.1,+6.3,+7.4,-1.1,-4.4
1516,OKC,Payne,18%,14.0,18.6,-4.6,-1.9,+9.2,-11.1,-6.8
1516,OKC,Huestis,1%,7.4,16.7,-9.3,+1.7,+7.3,-5.6,-8.1
1516,OKC,Singler,25%,7.2,14.9,-7.7,-1.0,+9.9,-10.9,-8.8
1516,OKC,Augustin,13%,9.4,17.4,-8.1,-1.7,+8.6,-10.2,-8.8
1516,OKC,Collison,18%,8.5,18.3,-9.7,+1.4,+8.5,-7.0,-8.8
1516,OKC,McGary,2%,8.2,17.4,-9.2,-33.1,+8.0,-41.1,-16.1
1516,OKC,Mohammed,0%,6.4,31.9,-25.5,-7.4,+7.3,-14.7,-21.9
