Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1415,POR,Aldridge,63%,24.1,13.7,+10.4,+6.5,+0.3,+6.2,+9.0
1415,POR,Lillard,74%,21.7,17.6,+4.1,+5.0,+1.9,+3.1,+3.7
1415,POR,Matthews,51%,16.9,14.4,+2.5,+6.4,+1.9,+4.5,+3.2
1415,POR,Claver,2%,9.9,12.0,-2.1,+13.2,+4.0,+9.2,+1.7
1415,POR,Batum,60%,14.0,12.4,+1.6,+4.4,+3.9,+0.5,+1.2
1415,POR,McCollum,24%,13.6,12.8,+0.7,+5.8,+3.7,+2.2,+1.2
1415,POR,Lopez,41%,17.3,16.1,+1.1,+4.3,+4.1,+0.2,+0.8
1415,POR,Wright,15%,14.1,16.6,-2.5,+6.2,+3.8,+2.4,-0.9
1415,POR,Freeland,16%,13.2,15.1,-1.9,+4.9,+4.1,+0.8,-1.0
1415,POR,Robinson,10%,12.2,16.1,-3.9,+7.0,+3.9,+3.1,-1.6
1415,POR,Kaman,35%,18.5,17.8,+0.7,-0.3,+6.6,-6.9,-1.8
1415,POR,Crabbe,17%,9.1,9.9,-0.8,-1.8,+5.4,-7.2,-2.9
1415,POR,Leonard,21%,16.0,19.8,-3.8,+1.0,+5.1,-4.0,-3.9
1415,POR,Afflalo,19%,8.4,15.1,-6.7,+4.0,+4.2,-0.2,-4.5
1415,POR,Blake,38%,9.9,16.3,-6.4,+3.4,+4.7,-1.2,-4.7
1415,POR,Barton,8%,8.5,14.3,-5.8,-0.5,+4.6,-5.1,-5.6
1415,POR,Frazier,2%,14.3,17.9,-3.6,-8.5,+4.4,-12.9,-6.7
1415,POR,Gee,4%,10.0,19.0,-9.0,-6.4,+4.6,-11.0,-9.7
