Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,BKN,Durant,52%,32.5,15.4,+17.0,+6.4,-5.3,+11.7,+15.2
2122,BKN,Irving,28%,26.9,21.3,+5.5,+5.4,-1.0,+6.4,+5.8
2122,BKN,Drummond,14%,29.5,24.6,+5.0,+4.8,+0.2,+4.7,+4.9
2122,BKN,Curry,14%,18.3,15.2,+3.2,+6.8,-0.2,+7.0,+4.4
2122,BKN,Harden,41%,26.1,19.5,+6.5,+0.7,+0.9,-0.2,+4.3
2122,BKN,Sharpe,10%,25.5,22.8,+2.7,+7.2,+0.1,+7.1,+4.1
2122,BKN,Aldridge,27%,24.5,18.4,+6.1,+0.9,+0.8,+0.1,+4.1
2122,BKN,Claxton,25%,23.1,19.4,+3.7,-1.4,+1.5,-2.9,+1.5
2122,BKN,Brown,45%,18.7,16.5,+2.2,-1.2,+2.4,-3.6,+0.3
2122,BKN,EnnisIII,0%,18.2,10.8,+7.3,+31.7,+0.7,+31.0,+0.1
2122,BKN,Simmons,0%,0.0,0.0,+0.0,+0.0,+0.8,-0.8,+0.0
2122,BKN,Bembry,24%,15.5,15.8,-0.3,-0.9,+1.3,-2.3,-1.0
2122,BKN,Mills,59%,13.1,17.2,-4.0,+2.4,-1.5,+3.8,-1.4
2122,BKN,Harris,11%,12.3,16.1,-3.8,+2.1,+0.6,+1.4,-2.1
2122,BKN,DukeJr.,9%,12.2,15.2,-3.0,-1.4,+1.0,-2.4,-2.8
2122,BKN,Galloway,1%,2.7,11.9,-9.2,+7.5,+0.7,+6.8,-3.8
2122,BKN,Gabriel,0%,-24.3,-3.5,-20.8,+118.4,+0.8,+117.6,-3.9
2122,BKN,Griffin,24%,17.3,23.9,-6.6,-4.7,+2.6,-7.3,-6.9
2122,BKN,J.Johnson,30%,11.3,20.0,-8.7,-2.2,+2.1,-4.3,-7.2
2122,BKN,Dragic,10%,8.8,21.0,-12.2,+3.1,+0.5,+2.6,-7.3
2122,BKN,Thomas,30%,15.1,21.8,-6.8,-5.8,+3.6,-9.4,-7.6
2122,BKN,Carter,14%,8.4,18.5,-10.0,-2.7,+1.3,-4.0,-8.0
2122,BKN,Millsap,7%,13.8,25.9,-12.1,+0.0,+0.8,-0.8,-8.3
2122,BKN,Edwards,25%,10.4,20.9,-10.5,-3.0,+2.0,-5.0,-8.7
2122,BKN,Harrison,1%,5.9,20.2,-14.3,-8.8,+0.8,-9.6,-12.8
