Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,CLE,Tavares,1%,25.2,1.4,+23.8,+8.0,+3.1,+4.9,+17.5
1617,CLE,James,70%,31.0,13.5,+17.5,+8.3,-9.0,+17.3,+17.4
1617,CLE,D.Jones,0%,16.3,4.5,+11.8,+8.0,+3.1,+4.9,+9.5
1617,CLE,Love,47%,24.5,16.0,+8.5,+8.5,-1.7,+10.2,+9.1
1617,CLE,Irving,63%,26.0,20.1,+5.9,+6.3,-2.3,+8.6,+6.8
1617,CLE,Thompson,59%,17.5,19.9,-2.4,+2.7,+3.8,-1.2,-2.0
1617,CLE,Korver,22%,15.4,14.4,+1.1,-3.3,+4.9,-8.2,-2.0
1617,CLE,Frye,35%,18.0,20.3,-2.3,+2.1,+3.7,-1.7,-2.1
1617,CLE,Deron.Williams,12%,13.0,15.0,-1.9,-3.7,+4.1,-7.8,-3.9
1617,CLE,Andersen,3%,13.4,20.2,-6.8,+3.4,+3.1,+0.2,-4.4
1617,CLE,Jefferson,41%,9.6,17.8,-8.2,+4.0,+2.5,+1.5,-5.0
1617,CLE,Dunleavy,9%,9.0,14.3,-5.4,-0.9,+3.6,-4.5,-5.1
1617,CLE,JR.Smith,30%,9.2,16.9,-7.8,+2.9,+3.3,-0.4,-5.3
1617,CLE,Shumpert,49%,10.4,16.6,-6.2,+1.1,+5.1,-4.0,-5.5
1617,CLE,Williams,11%,12.8,17.7,-4.9,-2.8,+3.9,-6.7,-5.5
1617,CLE,Liggins,19%,8.4,17.7,-9.3,+2.9,+3.2,-0.3,-6.3
1617,CLE,Sanders,0%,6.7,14.9,-8.2,-3.8,+3.2,-6.9,-7.8
1617,CLE,McRae,10%,11.0,18.1,-7.1,-7.5,+4.3,-11.8,-8.7
1617,CLE,Jones,10%,13.0,19.3,-6.3,-12.6,+4.8,-17.4,-10.0
1617,CLE,Felder,10%,12.8,22.7,-9.9,-6.5,+4.2,-10.7,-10.2
1617,CLE,Bogut,0%,-89.8,99.0,-188.8,-99.3,+3.2,-102.5,-135.9
