Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,LAC,Leonard,51%,33.4,15.2,+18.1,+12.3,-0.1,+12.4,+16.2
2021,LAC,George,53%,26.7,16.3,+10.4,+11.6,+0.4,+11.2,+10.7
2021,LAC,Batum,53%,16.6,12.2,+4.4,+9.1,+3.2,+5.9,+4.9
2021,LAC,Rondo,11%,21.6,18.1,+3.5,+9.3,+5.9,+3.4,+3.5
2021,LAC,Ibaka,28%,23.1,23.3,-0.2,+7.9,+5.7,+2.2,+0.6
2021,LAC,Ferrell,3%,19.6,16.7,+2.9,+5.1,+6.3,-1.2,+0.1
2021,LAC,Jackson,45%,18.4,20.9,-2.5,+7.9,+5.0,+2.9,-0.7
2021,LAC,Zubac,47%,23.9,24.3,-0.5,+5.5,+7.0,-1.5,-0.8
2021,LAC,MorrisSr.,44%,17.3,17.4,-0.1,+4.3,+7.8,-3.5,-1.3
2021,LAC,Cousins,6%,26.2,24.2,+2.0,-3.1,+6.9,-10.0,-2.0
2021,LAC,L.Williams,27%,17.6,20.6,-3.1,+4.3,+7.0,-2.7,-2.9
2021,LAC,Beverley,24%,15.2,21.3,-6.1,+8.7,+5.5,+3.2,-3.0
2021,LAC,Mann,36%,17.9,18.9,-1.1,+1.2,+9.2,-8.0,-3.4
2021,LAC,Kennard,36%,16.5,20.4,-3.9,-1.0,+10.3,-11.3,-6.4
2021,LAC,Patterson,17%,14.0,21.1,-7.1,+1.9,+7.2,-5.3,-6.5
2021,LAC,Coffey,11%,13.2,17.9,-4.8,-3.3,+7.5,-10.8,-6.8
2021,LAC,Oturu,4%,16.1,26.9,-10.7,+3.2,+6.4,-3.3,-8.3
2021,LAC,Scrubb,2%,8.7,20.4,-11.6,+1.2,+6.4,-5.3,-9.5
2021,LAC,Kabengele,3%,2.4,17.7,-15.3,-9.8,+6.7,-16.5,-15.7
2021,LAC,Fitts,0%,5.4,50.5,-45.0,-30.7,+6.4,-37.2,-40.0
