Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1819,POR,Lillard,72%,29.2,18.9,+10.3,+8.5,-6.5,+15.0,+11.9
1819,POR,Nurkic,50%,28.6,20.7,+7.9,+10.6,-2.0,+12.6,+9.5
1819,POR,McCollum,60%,20.8,16.7,+4.1,+7.2,-0.2,+7.5,+5.2
1819,POR,Kanter,13%,28.7,21.8,+6.9,+2.7,+4.5,-1.8,+4.0
1819,POR,Aminu,58%,16.5,18.2,-1.7,+8.2,-1.2,+9.4,+2.0
1819,POR,Harkless,36%,16.2,17.4,-1.2,+8.3,+2.0,+6.3,+1.3
1819,POR,Layman,33%,16.6,14.6,+2.0,+2.7,+5.0,-2.4,+0.5
1819,POR,Curry,35%,13.9,15.0,-1.1,+4.6,+4.0,+0.6,-0.6
1819,POR,Turner,41%,14.6,15.2,-0.6,+0.9,+6.5,-5.7,-2.3
1819,POR,Hood,17%,13.5,17.8,-4.3,+2.2,+4.6,-2.5,-3.7
1819,POR,Collins,34%,16.4,20.6,-4.2,-0.5,+6.7,-7.2,-5.2
1819,POR,Labissiere,2%,28.3,24.3,+4.0,-19.0,+4.6,-23.6,-5.2
1819,POR,Leonard,22%,19.6,25.3,-5.7,-4.4,+6.7,-11.1,-7.5
1819,POR,Stauskas,17%,13.3,18.6,-5.3,-11.9,+7.5,-19.5,-10.0
1819,POR,TrentJr.,3%,4.6,16.6,-12.0,-3.6,+4.5,-8.1,-10.7
1819,POR,Swanigan,4%,4.3,22.6,-18.3,-20.5,+5.2,-25.7,-20.7
1819,POR,BaldwinIV,2%,1.9,19.0,-17.1,-35.4,+5.2,-40.6,-21.4
1819,POR,Simons,3%,13.9,34.7,-20.8,-18.4,+5.1,-23.4,-21.7
