Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,MEM,Conley,58%,26.3,17.2,+9.2,+3.9,-4.2,+8.1,+8.8
1617,MEM,Gasol,64%,23.1,15.1,+8.0,+1.2,-0.8,+2.0,+6.0
1617,MEM,Randolph,45%,21.2,15.2,+6.0,+2.0,-0.8,+2.8,+5.0
1617,MEM,Wright,11%,20.8,16.4,+4.4,+3.8,+0.1,+3.7,+4.1
1617,MEM,Carter,45%,13.3,14.7,-1.4,+4.2,-2.6,+6.8,+1.3
1617,MEM,Daniels,30%,11.6,14.5,-2.9,+3.6,-0.8,+4.5,-0.4
1617,MEM,Allen,48%,15.0,16.3,-1.3,-0.2,+1.1,-1.4,-1.3
1617,MEM,Green,53%,15.6,16.9,-1.3,-0.6,+1.7,-2.3,-1.6
1617,MEM,Douglas,10%,11.9,17.2,-5.3,+1.3,+0.4,+1.0,-3.2
1617,MEM,Ennis,38%,12.2,19.0,-6.8,+1.4,-0.1,+1.5,-4.0
1617,MEM,Parsons,17%,8.9,15.7,-6.7,-3.5,+1.3,-4.8,-6.1
1617,MEM,Harrison,37%,9.8,18.7,-8.9,-0.8,+1.3,-2.1,-6.7
1617,MEM,Selden,5%,7.0,11.9,-4.8,-9.9,+1.0,-10.9,-6.9
1617,MEM,Martin,14%,10.2,17.9,-7.7,-5.9,+1.5,-7.5,-7.6
1617,MEM,Davis,6%,12.3,20.0,-7.7,-8.5,+1.1,-9.5,-8.3
1617,MEM,Williams,11%,8.9,20.2,-11.3,-7.3,+1.4,-8.7,-10.4
1617,MEM,Baldwin,10%,7.6,14.3,-6.6,-16.5,+2.4,-18.9,-10.7
