Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,TOR,Stojakovic,1%,36.2,23.9,+12.4,+10.7,-6.3,+17.1,+13.9
1011,TOR,Andersen,4%,14.8,10.7,+4.2,+11.2,-6.9,+18.2,+8.8
1011,TOR,Banks,1%,7.3,11.2,-3.9,+19.9,-6.4,+26.3,+6.1
1011,TOR,Johnson,47%,19.1,18.7,+0.4,-3.3,-8.9,+5.6,+2.2
1011,TOR,Calderon,53%,17.4,18.0,-0.5,-3.9,-9.0,+5.1,+1.4
1011,TOR,J.Johnson,18%,14.1,13.2,+0.9,-5.9,-6.3,+0.4,+0.7
1011,TOR,Barbosa,35%,15.9,16.0,-0.1,-5.1,-6.9,+1.8,+0.5
1011,TOR,Wright,19%,12.9,15.8,-2.9,-1.6,-7.4,+5.8,+0.0
1011,TOR,Ajinca,7%,12.7,17.8,-5.1,+2.5,-6.9,+9.4,-0.3
1011,TOR,DeRozan,72%,15.2,14.8,+0.4,-6.9,-4.6,-2.3,-0.5
1011,TOR,Dorsey,13%,15.5,21.4,-5.9,-1.0,-7.0,+6.0,-1.9
1011,TOR,Kleiza,26%,10.5,16.8,-6.4,-2.9,-7.4,+4.6,-2.7
1011,TOR,Bargnani,59%,17.1,21.3,-4.2,-6.5,-5.9,-0.5,-3.0
1011,TOR,Jack,9%,13.4,17.3,-3.9,-7.5,-6.1,-1.3,-3.0
1011,TOR,Bayless,34%,15.7,19.0,-3.3,-10.3,-4.2,-6.1,-4.2
1011,TOR,Evans,20%,13.8,18.4,-4.6,-10.7,-5.1,-5.6,-4.9
1011,TOR,Davis,41%,17.2,21.7,-4.5,-10.2,-3.5,-6.7,-5.2
1011,TOR,Weems,36%,10.5,15.7,-5.2,-11.5,-3.3,-8.2,-6.2
1011,TOR,Gaines,2%,9.5,10.8,-1.3,-24.6,-5.8,-18.8,-7.1
1011,TOR,T.Johnson,2%,6.9,22.8,-15.9,-11.9,-6.1,-5.7,-12.5
1011,TOR,Alabi,1%,1.6,24.3,-22.7,-10.6,-6.2,-4.4,-16.6
1011,TOR,Dupree,0%,0.3,19.0,-18.7,-18.8,-6.2,-12.6,-16.7
