Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,GSW,Durant,52%,31.9,12.2,+19.7,+16.5,+6.2,+10.3,+16.6
1617,GSW,Curry,67%,28.2,18.2,+10.0,+18.5,-2.2,+20.7,+13.6
1617,GSW,McGee,19%,28.8,18.3,+10.5,+20.3,+9.6,+10.7,+10.5
1617,GSW,Thompson,67%,19.9,12.6,+7.3,+14.5,+5.7,+8.9,+7.8
1617,GSW,Green,62%,19.1,17.1,+1.9,+16.0,+4.3,+11.7,+5.2
1617,GSW,Iguodala,51%,16.6,11.7,+4.9,+12.6,+10.5,+2.1,+4.0
1617,GSW,Pachulia,32%,18.5,21.2,-2.7,+15.9,+9.6,+6.3,+0.3
1617,GSW,West,22%,19.2,21.3,-2.1,+6.7,+12.9,-6.2,-3.5
1617,GSW,Clark,29%,15.0,13.3,+1.7,+1.5,+15.6,-14.1,-3.6
1617,GSW,Livingston,34%,11.8,14.1,-2.3,+5.4,+14.8,-9.4,-4.6
1617,GSW,Barnes,10%,12.6,16.5,-4.0,+4.0,+12.5,-8.5,-5.5
1617,GSW,Looney,11%,15.5,20.0,-4.5,-2.0,+13.3,-15.4,-8.1
1617,GSW,McCaw,27%,9.9,14.3,-4.4,-1.9,+16.6,-18.5,-9.1
1617,GSW,McAdoo,12%,14.9,21.3,-6.3,-4.2,+13.6,-17.8,-10.2
1617,GSW,Weber,1%,6.8,25.1,-18.3,-16.8,+11.9,-28.7,-21.7
1617,GSW,Varejao,2%,10.8,31.0,-20.2,-15.7,+12.2,-28.0,-22.8
1617,GSW,Jones,2%,6.1,27.0,-20.9,-15.8,+12.2,-28.0,-23.3
