Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,MIL,Redd,30%,20.0,11.7,+8.3,+3.2,-2.9,+6.1,+7.4
0809,MIL,Bogut,28%,18.2,15.7,+2.5,+3.9,-3.1,+6.9,+4.3
0809,MIL,Sessions,55%,19.7,13.7,+6.0,-0.6,-1.7,+1.1,+4.0
0809,MIL,Jefferson,74%,17.3,13.5,+3.8,-1.7,+0.7,-2.4,+1.3
0809,MIL,Villanueva,53%,20.9,19.8,+1.1,-1.6,-0.4,-1.2,+0.2
0809,MIL,Lue,10%,12.0,13.7,-1.6,+0.4,-1.2,+1.6,-0.3
0809,MIL,MbahaMoute,53%,13.8,15.4,-1.6,-0.7,-1.6,+0.9,-0.6
0809,MIL,Jones,3%,7.0,13.8,-6.7,+4.4,-1.2,+5.7,-1.8
0809,MIL,Ridnour,51%,14.5,17.4,-2.8,-1.8,-0.3,-1.6,-2.3
0809,MIL,Croshere,2%,19.3,16.4,+2.9,-12.4,-0.9,-11.6,-2.9
0809,MIL,Bogans,12%,14.1,19.5,-5.5,-1.3,-1.1,-0.2,-3.4
0809,MIL,Bell,45%,11.0,14.6,-3.6,-3.1,+0.6,-3.7,-3.6
0809,MIL,Alexander,18%,11.4,17.4,-6.0,-1.9,-0.9,-1.1,-4.0
0809,MIL,Gadzuric,24%,13.8,21.7,-7.9,-2.8,-0.6,-2.2,-5.6
0809,MIL,Elson,25%,11.6,20.4,-8.8,-3.1,-0.4,-2.7,-6.4
0809,MIL,Allen,15%,8.4,24.0,-15.6,-0.6,-1.2,+0.6,-9.1
0809,MIL,Gill,1%,17.3,26.5,-9.2,-17.8,-0.9,-16.9,-12.3
