Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,PHI,Embiid,46%,38.6,17.0,+21.6,+12.5,-0.1,+12.6,+18.6
2021,PHI,Harris,58%,25.6,18.0,+7.6,+7.9,+2.6,+5.3,+6.8
2021,PHI,Simmons,54%,23.5,18.6,+4.9,+8.7,+2.1,+6.6,+5.4
2021,PHI,Bradley,8%,26.1,22.7,+3.4,+13.2,+5.0,+8.3,+5.1
2021,PHI,Green,56%,15.3,14.5,+0.8,+7.9,+2.9,+5.0,+2.2
2021,PHI,Curry,47%,16.5,17.7,-1.2,+9.6,+2.2,+7.4,+1.7
2021,PHI,Milton,42%,18.6,15.5,+3.1,+4.3,+6.6,-2.3,+1.3
2021,PHI,Reed,5%,26.3,23.3,+3.0,+10.1,+5.4,+4.7,+0.4
2021,PHI,Jones,1%,30.2,10.8,+19.4,-7.6,+5.8,-13.3,+0.1
2021,PHI,Tucker,2%,20.0,13.3,+6.7,-8.8,+5.9,-14.8,-0.5
2021,PHI,Korkmaz,30%,16.4,18.3,-1.9,+6.6,+5.2,+1.4,-0.8
2021,PHI,Tolliver,3%,5.2,11.6,-6.4,+14.5,+5.4,+9.1,-1.2
2021,PHI,Howard,34%,22.5,18.1,+4.4,-2.7,+10.0,-12.8,-1.3
2021,PHI,Thybulle,37%,12.5,17.6,-5.1,+3.6,+6.8,-3.2,-4.5
2021,PHI,Maxey,27%,18.7,20.1,-1.4,-2.7,+8.7,-11.4,-4.8
2021,PHI,Joe,11%,12.4,21.0,-8.6,+0.3,+6.3,-6.1,-7.8
2021,PHI,Hill,9%,10.2,20.3,-10.1,+0.8,+6.1,-5.3,-8.5
2021,PHI,Mathias,4%,12.4,16.0,-3.6,-12.2,+6.3,-18.5,-8.6
2021,PHI,Scott,25%,8.9,19.0,-10.1,-0.5,+7.7,-8.2,-9.4
2021,PHI,Brazdeikis,0%,-14.6,15.9,-30.5,+39.5,+5.6,+33.9,-10.3
2021,PHI,Clark,0%,5.5,23.4,-17.9,+0.0,+5.7,-5.7,-13.8
2021,PHI,Ferguson,1%,-8.8,15.9,-24.7,-19.4,+6.0,-25.4,-24.9
2021,PHI,Poirier,1%,3.1,29.3,-26.2,-20.6,+5.9,-26.5,-26.3
