Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0708,CHA,Richardson,79%,20.9,16.7,+4.2,-3.5,-7.7,+4.2,+4.2
0708,CHA,Wallace,60%,19.9,18.1,+1.7,-2.3,-7.4,+5.0,+3.1
0708,CHA,Felton,75%,15.7,15.6,+0.0,-3.3,-7.2,+3.9,+1.6
0708,CHA,Okafor,68%,19.6,19.5,+0.0,-4.4,-4.3,-0.1,-0.0
0708,CHA,Dudley,35%,15.4,18.3,-3.0,-1.5,-5.9,+4.4,-0.0
0708,CHA,Carroll,51%,12.2,16.1,-4.0,-2.3,-6.4,+4.1,-0.7
0708,CHA,Harrington,4%,6.8,17.9,-11.1,+5.5,-4.8,+10.2,-2.6
0708,CHA,Mohammed,36%,18.2,19.5,-1.3,-8.7,-1.9,-6.9,-3.5
0708,CHA,Boykins,15%,11.4,17.2,-5.8,-7.4,-3.8,-3.6,-4.9
0708,CHA,Herrmann,4%,13.9,18.3,-4.3,-12.1,-4.0,-8.1,-5.9
0708,CHA,Hollins,13%,12.7,23.9,-11.2,-3.3,-4.5,+1.1,-6.2
0708,CHA,McInnis,35%,7.5,17.4,-9.9,-7.6,-2.6,-5.0,-7.9
0708,CHA,Anderson,10%,11.6,20.2,-8.6,-12.9,-3.4,-9.5,-9.0
0708,CHA,Davidson,8%,11.2,22.7,-11.5,-10.3,-3.8,-6.5,-9.5
0708,CHA,Brezec,7%,2.1,25.4,-23.3,-10.3,-3.9,-6.4,-16.6
