Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,BOS,Garnett,52%,22.2,14.6,+7.6,+7.2,-0.3,+7.5,+7.5
0910,BOS,R.Allen,71%,17.1,14.4,+2.7,+7.1,-4.9,+12.0,+6.4
0910,BOS,Rondo,75%,21.6,16.6,+5.0,+4.9,-0.2,+5.1,+5.1
0910,BOS,Pierce,61%,20.6,14.8,+5.7,+5.0,+1.5,+3.5,+4.8
0910,BOS,Perkins,54%,17.0,17.0,+0.1,+6.4,+0.4,+6.0,+2.4
0910,BOS,House,21%,13.6,14.9,-1.2,+4.6,+3.4,+1.2,-0.2
0910,BOS,Lafayette,1%,15.0,-0.3,+15.3,-20.2,+3.8,-23.9,-0.4
0910,BOS,Finley,8%,13.7,11.7,+2.0,-0.5,+4.0,-4.5,-0.6
0910,BOS,Hudson,2%,9.8,12.8,-3.0,+5.5,+3.6,+1.8,-1.1
0910,BOS,T.Allen,23%,16.0,14.6,+1.4,-1.5,+5.1,-6.6,-1.8
0910,BOS,Daniels,24%,11.0,13.1,-2.2,+1.1,+4.4,-3.4,-2.7
0910,BOS,Giddens,2%,8.6,9.7,-1.1,-1.5,+3.8,-5.2,-2.8
0910,BOS,Williams,15%,16.0,20.4,-4.4,+2.3,+3.9,-1.6,-3.3
0910,BOS,Wallace,45%,15.1,18.8,-3.7,+1.4,+5.5,-4.1,-3.9
0910,BOS,Davis,24%,13.1,18.5,-5.4,-4.3,+6.1,-10.4,-7.4
0910,BOS,Robinson,10%,15.8,21.1,-5.2,-6.9,+4.8,-11.7,-7.8
0910,BOS,Scalabrine,12%,4.3,18.8,-14.5,-6.3,+5.0,-11.3,-13.2
0910,BOS,Walker,1%,8.7,39.9,-31.2,-16.4,+3.8,-20.2,-26.8
0910,BOS,Landry,0%,-31.0,-15.5,-15.5,-84.7,+3.7,-88.4,-44.7
