Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1112,PHO,Nash,62%,20.9,14.8,+6.1,+4.3,-7.7,+12.0,+8.1
1112,PHO,Gortat,67%,22.3,16.3,+6.0,+2.0,-4.7,+6.7,+6.3
1112,PHO,Dudley,64%,16.0,12.6,+3.4,+2.1,-4.3,+6.4,+4.4
1112,PHO,Hill,44%,12.4,13.5,-1.0,+3.8,-3.4,+7.1,+1.7
1112,PHO,Frye,53%,15.2,18.9,-3.7,+4.8,-5.9,+10.7,+1.1
1112,PHO,Brown,44%,13.4,12.8,+0.6,-2.6,+1.6,-4.2,-1.0
1112,PHO,Redd,24%,13.6,13.0,+0.6,-7.5,+2.1,-9.7,-2.8
1112,PHO,Lopez,28%,15.8,19.1,-3.3,-3.3,+1.0,-4.2,-3.6
1112,PHO,Telfair,28%,13.1,16.2,-3.1,-7.9,+2.8,-10.7,-5.6
1112,PHO,Warrick,16%,13.0,14.8,-1.8,-12.0,+2.0,-14.0,-5.9
1112,PHO,Price,16%,8.4,15.5,-7.1,-4.0,+0.5,-4.5,-6.3
1112,PHO,Childress,16%,11.7,18.1,-6.3,-6.1,+0.8,-6.9,-6.5
1112,PHO,Morris,39%,12.3,20.7,-8.5,-2.9,+1.4,-4.3,-7.1
