Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,BOS,Irving,56%,30.1,17.1,+13.1,+7.3,+0.9,+6.4,+10.8
1819,BOS,Tatum,62%,18.9,15.1,+3.7,+7.2,+0.2,+7.0,+4.8
1819,BOS,Hayward,47%,19.5,13.7,+5.8,+5.4,+3.7,+1.8,+4.4
1819,BOS,Wanamaker,9%,17.9,15.8,+2.1,+10.4,+4.0,+6.4,+3.5
1819,BOS,Horford,50%,25.0,22.3,+2.7,+6.4,+2.6,+3.8,+3.0
1819,BOS,Monroe,0%,80.0,7.7,+72.3,+54.5,+4.4,+50.1,+0.6
1819,BOS,Hunter,1%,26.6,21.1,+5.5,+52.8,+4.2,+48.6,+0.1
1819,BOS,Dozier,1%,19.9,20.0,-0.1,+24.0,+4.2,+19.7,+0.1
1819,BOS,Bird,0%,0.0,0.0,+0.0,+0.0,+4.5,-4.5,+0.0
1819,BOS,Theis,23%,20.8,23.4,-2.6,+7.1,+3.7,+3.3,-0.6
1819,BOS,Smart,56%,16.1,16.2,-0.1,+3.7,+5.5,-1.8,-0.7
1819,BOS,Ojeleye,15%,10.6,12.7,-2.1,+5.9,+4.3,+1.6,-0.9
1819,BOS,Brown,48%,16.9,15.9,+1.0,+1.7,+7.1,-5.4,-1.1
1819,BOS,Baynes,21%,17.1,22.2,-5.1,+7.7,+3.7,+4.1,-2.0
1819,BOS,WilliamsIII,7%,23.1,22.2,+1.0,-8.7,+5.5,-14.2,-4.1
1819,BOS,Morris,53%,16.6,20.4,-3.7,+1.8,+7.6,-5.8,-4.4
1819,BOS,Rozier,45%,16.2,19.2,-2.9,-1.0,+9.1,-10.1,-5.3
1819,BOS,Yabusele,6%,15.3,21.8,-6.5,-3.6,+5.0,-8.6,-7.2
