Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,PHO,Nash,63%,21.7,17.2,+4.5,+4.7,-2.7,+7.4,+5.7
0809,PHO,Stoudemire,49%,22.8,15.2,+7.5,+2.7,+1.2,+1.6,+5.2
0809,PHO,O'Neal,57%,24.9,18.7,+6.2,+2.9,+0.6,+2.3,+4.6
0809,PHO,Barbosa,43%,21.6,14.1,+7.6,+0.5,+3.0,-2.6,+3.5
0809,PHO,Hill,62%,17.1,16.6,+0.5,+3.6,-0.8,+4.4,+2.1
0809,PHO,Richardson,49%,19.0,17.2,+1.7,+0.4,+3.3,-2.9,-0.1
0809,PHO,Dudley,18%,17.0,18.2,-1.1,+3.0,+1.7,+1.3,-0.2
0809,PHO,Diaw,14%,14.0,17.7,-3.7,+1.0,+2.1,-1.1,-2.6
0809,PHO,Amundson,26%,14.9,18.4,-3.4,+0.8,+2.3,-1.5,-2.7
0809,PHO,Tucker,7%,14.5,20.3,-5.8,+3.4,+1.8,+1.6,-2.9
0809,PHO,Barnes,53%,14.2,19.4,-5.2,+1.2,+2.7,-1.5,-3.7
0809,PHO,Dragic,18%,11.1,17.0,-5.9,-0.7,+2.5,-3.2,-4.8
0809,PHO,Bell,18%,9.5,19.4,-9.9,+2.4,+1.8,+0.6,-5.7
0809,PHO,Lopez,16%,13.0,20.3,-7.3,-4.5,+3.1,-7.5,-7.4
0809,PHO,Singletary,3%,9.8,19.6,-9.9,-5.9,+2.2,-8.1,-9.1
0809,PHO,Swift,3%,7.7,25.8,-18.1,-4.0,+2.1,-6.1,-13.3
0809,PHO,Brown,1%,-3.0,20.5,-23.5,-8.5,+2.0,-10.5,-18.3
0809,PHO,Sims,0%,-50.2,46.2,-96.5,-24.2,+1.9,-26.1,-68.3
