Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,ATL,Collins,45%,21.5,17.6,+3.9,-6.0,-5.2,-0.8,+2.3
1718,ATL,Lee,10%,14.3,13.1,+1.3,-2.9,-5.9,+3.0,+1.8
1718,ATL,Ilyasova,30%,17.8,17.4,+0.3,-3.2,-6.5,+3.3,+1.3
1718,ATL,Bazemore,45%,17.1,17.4,-0.2,-4.4,-6.5,+2.1,+0.5
1718,ATL,Schroder,53%,20.4,18.9,+1.4,-6.5,-4.5,-2.0,+0.3
1718,ATL,Magette,5%,14.1,15.8,-1.7,+0.2,-5.9,+6.1,+0.1
1718,ATL,Brussino,0%,-4.4,4.7,-9.1,+86.8,-5.8,+92.6,+0.0
1718,ATL,Dedmon,39%,19.0,20.0,-1.0,-5.0,-5.9,+0.8,-0.4
1718,ATL,Belinelli,31%,16.6,16.0,+0.6,-7.7,-4.6,-3.0,-0.6
1718,ATL,Taylor,30%,12.7,18.3,-5.6,-1.6,-7.2,+5.7,-1.9
1718,ATL,Cavanaugh,13%,15.3,20.6,-5.4,-2.5,-6.0,+3.6,-2.4
1718,ATL,Delaney,26%,12.5,16.6,-4.0,-5.1,-5.7,+0.6,-2.5
1718,ATL,Babbitt,14%,14.5,20.6,-6.1,-1.5,-6.2,+4.7,-2.5
1718,ATL,Muscala,27%,17.0,22.6,-5.7,-3.6,-6.3,+2.7,-2.9
1718,ATL,Prince,63%,15.2,18.8,-3.5,-7.3,-2.7,-4.6,-3.9
1718,ATL,Dorsey,25%,11.9,17.4,-5.4,-7.5,-4.9,-2.5,-4.5
1718,ATL,Evans,0%,10.8,3.2,+7.6,-38.0,-5.5,-32.5,-4.9
1718,ATL,Plumlee,23%,12.6,18.6,-6.0,-8.4,-4.7,-3.7,-5.3
1718,ATL,Bembry,12%,9.2,19.6,-10.3,-8.2,-5.2,-3.0,-7.9
1718,ATL,Morris,2%,8.5,17.8,-9.3,-21.0,-5.2,-15.8,-11.5
1718,ATL,WhiteIII,5%,7.1,17.9,-10.8,-17.7,-4.9,-12.8,-11.5
1718,ATL,Cleveland,1%,3.8,34.7,-30.9,-18.7,-5.4,-13.3,-25.0
