Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1415,UTA,Hayward,66%,21.7,12.5,+9.1,+1.9,-3.2,+5.1,+7.8
1415,UTA,Gobert,55%,23.9,13.2,+10.7,+0.2,+0.3,-0.1,+7.1
1415,UTA,Evans,7%,22.8,17.6,+5.2,+5.8,-0.2,+6.0,+5.4
1415,UTA,Favors,58%,23.7,17.1,+6.6,+1.3,-1.2,+2.5,+5.2
1415,UTA,Booker,40%,16.6,15.0,+1.5,+1.0,-0.3,+1.3,+1.5
1415,UTA,Johnson,5%,15.3,17.5,-2.2,+7.5,-0.2,+7.7,+1.1
1415,UTA,Hood,27%,13.1,14.6,-1.5,+2.7,-0.7,+3.3,+0.1
1415,UTA,Cotton,4%,15.2,16.7,-1.4,+0.0,+0.2,-0.2,-1.0
1415,UTA,Kanter,34%,18.8,18.6,+0.2,-3.0,+1.9,-4.9,-1.5
1415,UTA,Williams,1%,15.3,24.9,-9.6,+9.1,+0.1,+9.0,-3.4
1415,UTA,Ingles,42%,10.3,14.2,-3.9,-1.5,+1.5,-3.0,-3.6
1415,UTA,Millsap,23%,8.3,16.3,-8.0,+3.0,-0.6,+3.7,-4.1
1415,UTA,Burke,58%,13.0,17.7,-4.7,-1.0,+1.9,-3.0,-4.1
1415,UTA,Burks,23%,13.8,16.9,-3.1,-6.9,+2.3,-9.2,-5.2
1415,UTA,Exum,46%,5.7,16.7,-11.0,+2.5,-1.7,+4.3,-5.9
1415,UTA,Cooley,2%,12.3,20.7,-8.4,-2.8,+0.3,-3.0,-6.6
1415,UTA,Jerrett,1%,14.6,26.7,-12.0,-1.8,+0.2,-2.1,-8.7
1415,UTA,Clark,4%,8.9,19.0,-10.0,-11.6,+0.7,-12.3,-10.8
1415,UTA,Novak,3%,15.5,31.2,-15.7,-13.2,+0.6,-13.8,-15.0
1415,UTA,Christopher,1%,-3.8,49.5,-53.4,-30.1,+0.4,-30.5,-45.6
