Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,LAL,Bynum,66%,23.8,13.7,+10.1,+2.5,-0.8,+3.3,+7.8
1112,LAL,Eyenga,1%,16.7,8.2,+8.5,+7.5,+1.4,+6.1,+7.7
1112,LAL,Bryant,69%,21.4,12.4,+9.1,+2.9,-2.0,+4.9,+7.7
1112,LAL,Gasol,76%,21.1,14.6,+6.5,+3.1,-3.9,+7.0,+6.7
1112,LAL,Walton,2%,9.2,6.7,+2.5,+7.4,+1.3,+6.2,+3.7
1112,LAL,Barnes,45%,16.0,14.9,+1.2,+0.8,+1.9,-1.1,+0.4
1112,LAL,Kapono,8%,4.1,6.7,-2.5,+6.2,+1.0,+5.3,+0.1
1112,LAL,WorldPeace,54%,11.0,12.2,-1.2,+1.1,+1.7,-0.6,-1.0
1112,LAL,Sessions,22%,17.5,19.9,-2.4,+2.3,+1.2,+1.1,-1.2
1112,LAL,Hill,3%,19.9,25.6,-5.7,+2.9,+1.4,+1.6,-3.3
1112,LAL,Fisher,34%,8.7,16.5,-7.8,+3.2,+0.5,+2.8,-4.3
1112,LAL,Blake,38%,8.3,14.2,-5.9,-0.2,+2.4,-2.6,-4.8
1112,LAL,Murphy,30%,9.4,16.3,-6.9,+0.7,+1.7,-1.1,-4.9
1112,LAL,Ebanks,12%,8.3,16.4,-8.1,+0.5,+1.5,-1.0,-5.7
1112,LAL,Goudelock,13%,7.6,17.3,-9.7,-3.1,+2.1,-5.2,-8.2
1112,LAL,McRoberts,22%,11.4,20.0,-8.6,-6.0,+3.5,-9.5,-8.9
1112,LAL,Morris,5%,4.6,21.1,-16.5,-15.3,+2.3,-17.6,-16.9
