Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,BOS,White,2%,15.5,8.2,+7.3,+14.0,-0.5,+14.5,+9.7
1213,BOS,Varnado,0%,13.5,1.5,+11.9,-2.7,-0.2,-2.5,+7.1
1213,BOS,Pierce,65%,19.8,14.3,+5.5,+2.3,-4.8,+7.1,+6.0
1213,BOS,Garnett,51%,20.3,14.7,+5.5,+2.7,-3.2,+5.9,+5.6
1213,BOS,Green,57%,15.5,12.7,+2.8,+0.1,-0.7,+0.8,+2.1
1213,BOS,Rondo,36%,18.9,15.1,+3.8,-1.9,+0.7,-2.6,+1.7
1213,BOS,Crawford,15%,12.1,10.3,+1.8,+0.4,-0.3,+0.7,+1.5
1213,BOS,Terry,53%,13.2,14.3,-1.2,+1.3,-2.0,+3.3,+0.3
1213,BOS,Barbosa,13%,13.8,13.4,+0.4,-1.7,+0.0,-1.7,-0.3
1213,BOS,Randolph,5%,17.0,18.7,-1.7,+1.5,-0.3,+1.8,-0.6
1213,BOS,Lee,49%,12.1,12.9,-0.7,-2.3,+1.7,-4.0,-1.8
1213,BOS,Sullinger,22%,14.3,19.2,-4.9,+2.4,-1.0,+3.3,-2.1
1213,BOS,Williams,8%,12.8,15.2,-2.4,-2.3,-0.0,-2.2,-2.3
1213,BOS,Bradley,36%,8.7,13.8,-5.0,-1.4,+0.5,-1.9,-4.0
1213,BOS,Wilcox,21%,16.5,22.6,-6.1,-2.7,+0.4,-3.2,-5.1
1213,BOS,Bass,56%,12.9,17.7,-4.8,-3.7,+4.3,-8.1,-5.9
1213,BOS,Collins,8%,3.0,17.9,-14.9,-1.7,-0.1,-1.7,-10.5
1213,BOS,Melo,1%,5.0,20.3,-15.3,-9.4,-0.1,-9.2,-13.3
1213,BOS,Milicic,0%,-37.9,-24.4,-13.4,-32.0,-0.2,-31.8,-19.6
1213,BOS,Joseph,1%,-5.0,27.6,-32.6,-4.1,-0.2,-3.9,-23.0
