Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,MIN,Towns,63%,30.2,22.1,+8.0,+5.4,-1.9,+7.3,+7.8
2122,MIN,Edwards,62%,20.7,15.2,+5.4,+3.7,+1.0,+2.8,+4.5
2122,MIN,Knight,7%,23.5,18.6,+4.9,+4.1,+2.6,+1.5,+3.8
2122,MIN,Russell,53%,20.5,18.6,+1.9,+4.9,+0.2,+4.7,+2.9
2122,MIN,Nowell,25%,21.1,18.3,+2.8,+3.5,+2.4,+1.1,+2.3
2122,MIN,Beverley,37%,18.3,16.4,+1.9,+3.9,+2.0,+1.9,+1.9
2122,MIN,Vanderbilt,48%,19.0,19.8,-0.8,+4.2,+1.3,+2.9,+0.4
2122,MIN,Beasley,50%,14.9,15.7,-0.7,+2.0,+3.3,-1.3,-0.9
2122,MIN,Monroe,2%,23.2,23.7,-0.4,-1.2,+2.8,-4.0,-1.6
2122,MIN,Okogie,13%,11.1,14.8,-3.7,+3.7,+2.5,+1.2,-2.1
2122,MIN,Prince,30%,15.6,18.3,-2.7,-0.2,+3.9,-4.1,-3.2
2122,MIN,McLaughlin,23%,16.7,21.1,-4.4,+1.8,+2.9,-1.1,-3.3
2122,MIN,Reid,31%,21.3,21.7,-0.4,-3.6,+5.5,-9.1,-3.3
2122,MIN,Layman,6%,11.8,18.6,-6.8,-2.2,+3.0,-5.2,-6.2
2122,MIN,McDaniels,46%,12.7,20.4,-7.7,+0.1,+4.8,-4.7,-6.7
2122,MIN,Bolmaro,6%,6.9,16.9,-10.1,+0.4,+2.8,-2.4,-7.5
2122,MIN,WrightIV,0%,12.4,41.4,-29.0,-18.8,+2.8,-21.6,-26.6
2122,MIN,Silva,0%,-8.3,57.0,-65.3,-83.1,+2.8,-85.8,-53.5
