Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,LAC,George,27%,23.7,16.2,+7.5,+4.2,-1.5,+5.7,+6.9
2122,LAC,Covington,13%,24.3,19.9,+4.4,+8.6,-1.2,+9.8,+6.2
2122,LAC,Hartenstein,31%,27.2,25.1,+2.2,+6.8,-3.0,+9.8,+4.7
2122,LAC,Kennard,49%,16.7,15.9,+0.8,+4.7,-4.4,+9.2,+3.6
2122,LAC,Mann,58%,16.8,15.6,+1.2,+1.4,-1.9,+3.4,+1.9
2122,LAC,Winslow,12%,15.8,16.9,-1.1,+3.9,-0.5,+4.4,+0.7
2122,LAC,Powell,3%,33.8,25.3,+8.5,-5.1,+0.2,-5.3,+0.4
2122,LAC,Scrubb,3%,12.0,12.1,-0.1,+6.6,-0.2,+6.8,+0.2
2122,LAC,Wright,0%,-6.5,-20.6,+14.0,+33.1,+0.0,+33.1,+0.2
2122,LAC,EnnisIII,1%,33.0,17.2,+15.8,-1.8,+0.0,-1.8,+0.1
2122,LAC,Leonard,0%,0.0,0.0,+0.0,+0.0,+0.0,-0.0,+0.0
2122,LAC,Moon,3%,20.6,21.0,-0.5,+0.7,+0.0,+0.7,-0.1
2122,LAC,Ojeleye,2%,15.4,11.5,+3.9,-8.0,+0.2,-8.3,-0.1
2122,LAC,Batum,37%,17.0,14.2,+2.7,-4.3,+2.6,-6.8,-0.5
2122,LAC,BostonJr.,19%,14.3,13.5,+0.7,-2.4,+0.6,-3.0,-0.5
2122,LAC,Coffey,40%,16.5,16.8,-0.4,-1.5,+1.0,-2.5,-1.1
2122,LAC,Hood,3%,11.8,20.3,-8.5,+10.5,-0.3,+10.8,-2.1
2122,LAC,Jackson,59%,15.3,17.2,-1.9,-1.5,+2.2,-3.6,-2.5
2122,LAC,Zubac,47%,23.8,25.6,-1.7,-3.4,+3.1,-6.5,-3.3
2122,LAC,Johnson,3%,11.9,15.4,-3.5,-3.0,+0.1,-3.1,-3.4
2122,LAC,Bledsoe,35%,15.8,20.1,-4.3,-1.4,+0.8,-2.2,-3.6
2122,LAC,MorrisSr.,40%,16.2,18.7,-2.5,-4.5,+3.0,-7.5,-4.2
2122,LAC,Ibaka,14%,18.5,23.4,-4.9,-3.6,+0.6,-4.2,-4.6
2122,LAC,Gabriel,1%,10.3,40.3,-30.0,-3.3,+0.1,-3.3,-21.1
