Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,DAL,Doncic,65%,32.8,20.6,+12.2,+3.6,-0.1,+3.6,+9.3
2021,DAL,Brunson,49%,22.1,18.2,+3.8,+4.5,+0.1,+4.4,+4.0
2021,DAL,Marjanovic,8%,28.9,25.3,+3.6,+4.2,+2.1,+2.1,+3.1
2021,DAL,HardawayJr.,57%,20.2,15.5,+4.7,+1.7,+3.1,-1.4,+2.7
2021,DAL,Finney-Smith,56%,15.2,14.7,+0.4,+5.0,-1.1,+6.2,+2.3
2021,DAL,Porzingis,38%,27.2,22.4,+4.7,+0.2,+3.6,-3.4,+2.0
2021,DAL,Powell,28%,21.0,21.6,-0.5,+3.8,+1.7,+2.1,+0.3
2021,DAL,Redick,4%,7.9,12.8,-4.8,+11.0,+1.9,+9.1,-0.2
2021,DAL,Burke,26%,16.1,17.2,-1.1,+0.8,+2.8,-2.0,-1.4
2021,DAL,Terry,2%,8.1,9.4,-1.3,+0.0,+2.3,-2.3,-1.6
2021,DAL,Kleber,39%,13.6,18.9,-5.4,+5.1,+0.5,+4.6,-2.1
2021,DAL,Cauley-Stein,26%,17.8,26.1,-8.3,+7.4,+0.5,+6.9,-3.2
2021,DAL,Richardson,52%,15.1,16.6,-1.5,-1.2,+6.0,-7.2,-3.4
2021,DAL,Melli,9%,12.1,17.6,-5.5,+0.1,+2.5,-2.4,-4.5
2021,DAL,Green,13%,11.2,17.8,-6.6,+1.9,+2.4,-0.5,-4.6
2021,DAL,J.Johnson,14%,12.6,21.0,-8.4,-4.3,+3.4,-7.7,-8.2
2021,DAL,Iwundu,8%,6.5,23.9,-17.4,-7.6,+3.2,-10.8,-15.2
2021,DAL,Hinton,3%,13.7,26.4,-12.6,-29.0,+3.1,-32.1,-18.4
2021,DAL,Bey,2%,7.8,21.4,-13.6,-26.3,+2.9,-29.2,-18.8
