Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,CLE,Clarkson,21%,24.7,14.8,+10.0,-7.0,-8.2,+1.2,+7.0
1920,CLE,NanceJr.,47%,23.3,19.0,+4.4,-5.1,-10.5,+5.4,+4.7
1920,CLE,Love,57%,24.7,22.2,+2.5,-7.4,-8.8,+1.4,+2.2
1920,CLE,Henson,13%,22.3,22.4,-0.1,-2.2,-8.8,+6.6,+2.1
1920,CLE,Mooney,1%,11.7,1.0,+10.6,+19.0,-8.1,+27.1,+0.2
1920,CLE,Macura,0%,-99.0,-99.0,+0.0,+375.7,-8.0,+383.7,+0.1
1920,CLE,Bolden,0%,12.2,14.8,-2.6,+73.8,-8.0,+81.9,+0.1
1920,CLE,Windler,0%,0.0,0.0,+0.0,+0.0,-8.0,+8.0,+0.0
1920,CLE,Drummond,7%,28.6,25.9,+2.7,-15.5,-7.4,-8.1,-0.9
1920,CLE,Exum,13%,15.3,16.2,-0.9,-11.2,-7.5,-3.6,-1.8
1920,CLE,Sexton,68%,21.8,23.7,-1.9,-9.1,-5.7,-3.4,-2.4
1920,CLE,Zizic,7%,21.9,31.8,-9.9,+3.1,-8.8,+11.9,-2.6
1920,CLE,Dellavedova,26%,10.9,19.7,-8.8,-0.8,-10.5,+9.7,-2.7
1920,CLE,Thompson,55%,22.3,24.2,-1.9,-10.8,-4.5,-6.3,-3.3
1920,CLE,Wade,2%,19.2,25.7,-6.6,-6.3,-8.0,+1.7,-3.8
1920,CLE,Cook,1%,33.6,34.5,-0.9,-20.8,-7.8,-13.0,-4.9
1920,CLE,Knight,8%,7.5,14.3,-6.8,-10.0,-7.8,-2.2,-5.3
1920,CLE,Osman,61%,14.4,22.7,-8.3,-9.0,-6.5,-2.5,-6.4
1920,CLE,McKinnie,19%,11.6,22.2,-10.5,-7.7,-8.0,+0.4,-6.9
1920,CLE,Garland,58%,11.5,25.0,-13.5,-7.9,-8.1,+0.3,-8.9
1920,CLE,PorterJr.,37%,14.5,24.7,-10.2,-12.2,-5.5,-6.7,-9.0
1920,CLE,Newman,0%,-16.1,7.9,-24.1,-40.0,-7.9,-32.1,-26.0
