Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,NOP,Williamson,58%,33.9,18.9,+15.1,+2.1,-3.7,+5.8,+12.0
2021,NOP,Ingram,60%,24.5,18.1,+6.4,+1.0,-2.2,+3.2,+5.3
2021,NOP,Ball,50%,19.4,16.4,+3.0,+1.3,-1.9,+3.3,+3.1
2021,NOP,Hernangomez,24%,24.6,21.8,+2.9,-0.8,-0.1,-0.7,+1.7
2021,NOP,Hayes,28%,23.7,21.9,+1.8,-1.1,+0.0,-1.1,+0.9
2021,NOP,Hart,39%,15.9,17.2,-1.3,+0.0,-0.5,+0.5,-0.7
2021,NOP,Adams,46%,18.7,21.2,-2.4,+0.5,-0.9,+1.4,-1.1
2021,NOP,Marshall,20%,14.9,16.7,-1.8,-2.0,+0.1,-2.1,-1.9
2021,NOP,Alexander-Walker,29%,16.2,17.7,-1.5,-2.4,+0.6,-3.0,-2.0
2021,NOP,Gabriel,7%,12.2,16.6,-4.5,+0.4,-0.3,+0.8,-2.7
2021,NOP,LewisJr.,26%,13.1,21.2,-8.1,+1.2,-0.8,+2.1,-4.7
2021,NOP,Redick,17%,14.1,21.3,-7.1,-2.6,+0.2,-2.8,-5.7
2021,NOP,Bledsoe,61%,14.8,22.5,-7.7,-1.5,+1.6,-3.2,-6.2
2021,NOP,Melli,7%,7.8,20.2,-12.3,+4.7,-0.7,+5.4,-6.4
2021,NOP,J.Johnson,15%,11.5,18.7,-7.2,-7.6,+1.0,-8.7,-7.7
2021,NOP,Thomas,1%,3.7,19.8,-16.0,+8.2,-0.4,+8.6,-7.8
2021,NOP,Thornwell,2%,6.0,23.0,-17.0,+9.0,-0.5,+9.5,-8.2
2021,NOP,Nunnally,1%,11.1,22.0,-10.9,-4.1,-0.2,-3.9,-8.6
2021,NOP,Iwundu,7%,5.1,15.4,-10.3,-9.5,+0.4,-9.9,-10.2
2021,NOP,Louzada,2%,-0.9,26.7,-27.6,-9.5,-0.1,-9.3,-21.5
2021,NOP,Magnay,0%,-41.7,4.3,-46.0,-158.2,-0.2,-158.1,-40.7
