Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,CLE,Varejao,45%,18.7,17.1,+1.6,+1.7,-7.3,+8.9,+4.1
1314,CLE,Miles,25%,16.8,14.8,+2.0,+2.2,-5.0,+7.2,+3.7
1314,CLE,Waiters,52%,14.5,12.8,+1.8,-1.3,-5.4,+4.1,+2.6
1314,CLE,Dellavedova,32%,11.4,13.4,-1.9,+2.8,-6.1,+8.9,+1.7
1314,CLE,Deng,34%,14.8,14.4,+0.4,-1.4,-4.2,+2.8,+1.2
1314,CLE,Irving,63%,21.1,18.2,+3.0,-4.2,-1.6,-2.6,+1.1
1314,CLE,Zeller,26%,16.5,16.9,-0.4,-0.3,-4.3,+4.0,+1.1
1314,CLE,Thompson,65%,16.1,17.4,-1.3,-4.2,-1.4,-2.8,-1.8
1314,CLE,Felix,1%,14.0,21.9,-7.9,+5.0,-3.3,+8.4,-2.5
1314,CLE,Hawes,20%,17.9,20.8,-2.9,-5.2,-2.8,-2.4,-2.7
1314,CLE,Bynum,12%,15.6,15.8,-0.2,-12.7,-2.0,-10.8,-3.7
1314,CLE,Jack,57%,12.1,15.6,-3.5,-5.1,-0.8,-4.3,-3.7
1314,CLE,Sims,4%,11.4,17.6,-6.2,-4.0,-3.2,-0.8,-4.4
1314,CLE,Bennett,17%,7.0,18.6,-11.6,-5.9,-2.7,-3.2,-8.8
1314,CLE,Gee,26%,9.1,17.4,-8.3,-10.6,-0.7,-9.9,-8.8
1314,CLE,Clark,17%,9.0,18.7,-9.8,-9.9,-1.8,-8.1,-9.2
1314,CLE,Curry,0%,21.6,25.9,-4.3,-26.5,-3.2,-23.3,-10.6
1314,CLE,Karasev,4%,2.2,20.6,-18.5,-15.1,-2.8,-12.3,-16.4
1314,CLE,Edwards,0%,-1.7,10.3,-12.1,-32.6,-3.2,-29.5,-17.9
