Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0809,ATL,Johnson,79%,20.5,14.0,+6.5,+2.7,-2.8,+5.5,+6.1
0809,ATL,Murray,50%,16.6,15.6,+1.0,+4.9,-1.8,+6.7,+3.3
0809,ATL,Smith,61%,19.4,17.5,+1.9,+3.0,-0.7,+3.7,+2.6
0809,ATL,Williams,53%,18.0,15.0,+3.0,+0.1,+3.3,-3.2,+0.5
0809,ATL,Horford,57%,19.3,17.4,+1.9,+0.3,+3.2,-2.9,-0.0
0809,ATL,Bibby,69%,18.4,17.4,+1.0,+1.1,+2.7,-1.6,-0.0
0809,ATL,Pachulia,37%,16.0,19.9,-3.9,+3.9,+0.2,+3.7,-0.8
0809,ATL,Gardner,2%,2.1,8.7,-6.6,+6.9,+1.4,+5.4,-1.8
0809,ATL,Hunter,2%,13.7,24.9,-11.2,+12.0,+1.3,+10.7,-2.4
0809,ATL,Law,14%,12.1,16.9,-4.8,-0.2,+1.9,-2.0,-3.7
0809,ATL,West,7%,11.4,14.6,-3.1,-3.0,+1.9,-4.9,-3.9
0809,ATL,Evans,47%,12.5,18.3,-5.8,-1.1,+3.9,-5.1,-5.5
0809,ATL,Jones,17%,13.6,24.6,-11.0,-4.8,+2.9,-7.7,-9.7
0809,ATL,Morris,2%,2.5,26.5,-24.0,+7.1,+1.4,+5.7,-12.1
0809,ATL,Claxton,0%,6.6,32.4,-25.8,-15.9,+1.6,-17.6,-22.5
