Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,IND,Granger,58%,22.4,14.7,+7.7,-0.8,-6.0,+5.2,+6.7
0910,IND,Price,22%,15.9,16.0,-0.0,+2.7,-4.6,+7.3,+2.9
0910,IND,Dunleavy,38%,15.0,12.4,+2.6,-1.7,-3.8,+2.1,+2.4
0910,IND,Head,21%,13.0,12.7,+0.3,+0.6,-4.0,+4.6,+2.0
0910,IND,Hibbert,52%,18.3,22.1,-3.8,+0.3,-6.5,+6.8,+0.4
0910,IND,McRoberts,13%,16.9,18.5,-1.6,-1.9,-3.2,+1.3,-0.5
0910,IND,Watson,59%,12.3,16.0,-3.7,-2.3,-4.1,+1.8,-1.5
0910,IND,Hansbrough,13%,16.6,17.8,-1.2,-5.4,-2.7,-2.7,-1.8
0910,IND,Foster,6%,11.0,15.9,-4.9,-1.5,-3.1,+1.6,-2.3
0910,IND,Rush,63%,11.0,14.2,-3.1,-3.9,-1.5,-2.4,-2.8
0910,IND,Murphy,59%,20.6,21.5,-0.9,-5.4,+0.5,-6.0,-2.9
0910,IND,Ford,30%,15.2,17.5,-2.3,-7.0,-1.3,-5.7,-3.7
0910,IND,D.Jones,48%,12.3,15.8,-3.5,-5.9,-0.4,-5.5,-4.3
0910,IND,S.Jones,17%,11.2,24.1,-12.9,-9.7,-1.6,-8.0,-10.9
0910,IND,Diener,1%,9.2,41.4,-32.2,-24.8,-2.9,-22.0,-28.1
