Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,SAC,Cousins,61%,22.1,18.8,+3.4,-4.4,-7.7,+3.3,+3.3
1112,SAC,Thomas,52%,17.9,16.8,+1.1,-2.1,-9.5,+7.3,+3.2
1112,SAC,Thompson,52%,17.2,15.9,+1.3,-3.0,-8.5,+5.5,+2.7
1112,SAC,Whiteside,3%,17.5,20.9,-3.4,+3.1,-6.0,+9.1,+0.8
1112,SAC,Thornton,56%,17.4,17.4,-0.0,-4.7,-6.9,+2.2,+0.7
1112,SAC,Evans,68%,16.5,16.7,-0.2,-6.5,-3.9,-2.6,-1.0
1112,SAC,Williams,12%,16.8,17.5,-0.7,-8.7,-5.3,-3.5,-1.6
1112,SAC,Garcia,25%,10.9,13.2,-2.4,-7.0,-5.2,-1.8,-2.2
1112,SAC,Greene,24%,11.8,17.5,-5.7,-7.2,-5.1,-2.1,-4.5
1112,SAC,Honeycutt,3%,10.5,18.7,-8.2,-3.3,-5.7,+2.5,-4.7
1112,SAC,Salmons,39%,9.0,16.1,-7.1,-8.1,-4.1,-4.0,-6.0
1112,SAC,Hickson,20%,10.2,17.6,-7.5,-8.9,-4.8,-4.1,-6.4
1112,SAC,Outlaw,16%,9.3,20.2,-10.9,-4.7,-5.8,+1.1,-6.9
1112,SAC,Fredette,36%,10.4,18.7,-8.3,-8.9,-3.9,-5.0,-7.2
1112,SAC,Hayes,33%,9.3,19.1,-9.8,-7.6,-4.7,-2.8,-7.5
