Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,SAS,Gay,39%,18.9,13.7,+5.1,+4.6,-5.8,+10.4,+6.9
2021,SAS,DeRozan,59%,27.6,17.4,+10.2,-2.5,-0.7,-1.7,+6.2
2021,SAS,White,30%,18.7,16.0,+2.8,+4.3,-4.4,+8.6,+4.7
2021,SAS,Murray,61%,21.1,20.5,+0.6,+2.0,-7.7,+9.8,+3.7
2021,SAS,Poeltl,53%,21.3,22.0,-0.7,+2.8,-6.9,+9.7,+2.8
2021,SAS,Reynolds,0%,7.6,-11.7,+19.2,-31.4,-1.7,-29.7,+0.0
2021,SAS,Mills,48%,14.9,19.6,-4.7,+0.9,-4.2,+5.0,-1.4
2021,SAS,Eubanks,22%,22.1,22.7,-0.6,-6.2,-0.5,-5.7,-2.3
2021,SAS,Samanic,9%,12.5,15.9,-3.3,-3.2,-1.6,-1.6,-2.7
2021,SAS,Johnson,56%,17.5,19.4,-2.0,-4.2,+1.4,-5.6,-3.2
2021,SAS,Bates-Diop,7%,15.5,17.6,-2.1,-7.5,-1.3,-6.2,-3.5
2021,SAS,Vassell,30%,13.5,18.8,-5.3,-3.1,-1.2,-1.9,-4.2
2021,SAS,Aldridge,16%,18.9,23.4,-4.4,-5.2,-1.1,-4.1,-4.3
2021,SAS,Lyles,10%,14.8,17.6,-2.8,-14.7,-0.3,-14.5,-6.7
2021,SAS,Dieng,5%,23.9,28.5,-4.6,-15.7,-1.0,-14.7,-8.0
2021,SAS,Jones,8%,15.3,20.7,-5.4,-15.3,-0.6,-14.7,-8.5
2021,SAS,WalkerIV,44%,12.5,21.2,-8.7,-6.7,+2.1,-8.9,-8.7
2021,SAS,Weatherspoon,3%,12.2,39.2,-27.0,-24.2,-1.0,-23.2,-25.7
