Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1718,MIL,Antetokounmpo,70%,32.4,14.5,+17.9,+2.6,-6.9,+9.5,+15.1
1718,MIL,Bledsoe,56%,23.6,17.4,+6.2,+4.3,-6.3,+10.6,+7.7
1718,MIL,Middleton,75%,20.6,16.5,+4.2,+1.6,-6.0,+7.6,+5.3
1718,MIL,Muhammad,3%,36.7,10.7,+26.0,+7.5,-0.5,+8.1,+2.0
1718,MIL,Vaughn,4%,13.1,10.0,+3.1,-2.9,-0.2,-2.7,+0.1
1718,MIL,Monroe,2%,13.4,13.0,+0.4,-2.5,-0.3,-2.2,-0.5
1718,MIL,Henson,50%,18.6,23.8,-5.2,+4.1,-4.6,+8.7,-0.6
1718,MIL,Brogdon,36%,16.8,16.9,-0.0,-2.1,+0.7,-2.8,-1.0
1718,MIL,Parker,19%,20.3,22.3,-2.0,-4.4,+0.6,-5.0,-3.0
1718,MIL,Terry,20%,9.5,15.2,-5.7,+1.3,-0.7,+2.1,-3.1
1718,MIL,Snell,52%,10.0,14.6,-4.6,-1.3,+0.7,-2.0,-3.7
1718,MIL,Zeller,10%,20.0,27.8,-7.9,+2.3,-0.6,+2.9,-4.3
1718,MIL,Brown,19%,11.0,19.0,-8.1,-3.1,+0.4,-3.5,-6.5
1718,MIL,Jennings,5%,15.0,17.7,-2.6,-15.0,+0.5,-15.5,-6.9
1718,MIL,Teletovic,4%,16.1,21.7,-5.6,-10.5,+0.1,-10.6,-7.3
1718,MIL,Plumlee,1%,13.6,24.5,-10.9,-1.9,-0.3,-1.6,-7.8
1718,MIL,PaytonII,3%,9.0,23.7,-14.8,+5.6,-0.5,+6.0,-7.8
1718,MIL,Kilpatrick,5%,13.5,22.0,-8.5,-8.6,+0.1,-8.8,-8.6
1718,MIL,Dellavedova,18%,10.2,20.3,-10.1,-5.4,+0.8,-6.2,-8.8
1718,MIL,Bolomboy,1%,13.8,23.4,-9.6,-14.5,-0.2,-14.4,-11.2
1718,MIL,Liggins,12%,5.9,17.8,-11.9,-11.7,+1.3,-12.9,-12.3
1718,MIL,Maker,31%,11.9,28.2,-16.3,-6.4,+2.4,-8.8,-13.8
1718,MIL,Wilson,2%,12.6,23.6,-11.0,-29.1,+0.2,-29.3,-17.1
1718,MIL,Munford,1%,-3.1,19.3,-22.4,-29.3,-0.2,-29.1,-24.6
