Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,OKC,Durant,79%,32.3,12.3,+20.0,+7.8,+0.6,+7.3,+15.8
1314,OKC,Westbrook,36%,26.5,15.2,+11.3,+7.5,+5.6,+1.9,+8.2
1314,OKC,Ibaka,67%,21.3,14.2,+7.1,+7.3,+4.3,+3.0,+5.7
1314,OKC,Jackson,57%,16.4,16.9,-0.5,+7.4,+4.8,+2.5,+0.5
1314,OKC,Collison,34%,12.9,16.9,-4.0,+11.8,+3.5,+8.3,+0.1
1314,OKC,Lamb,39%,14.3,15.2,-0.9,+6.6,+6.1,+0.5,-0.4
1314,OKC,Fisher,36%,10.8,14.2,-3.5,+8.0,+5.3,+2.7,-1.4
1314,OKC,Jones,19%,10.9,12.3,-1.4,+3.3,+7.0,-3.8,-2.2
1314,OKC,Sefolosha,40%,11.3,12.7,-1.4,+3.6,+8.1,-4.4,-2.4
1314,OKC,Butler,15%,12.8,15.5,-2.7,+3.3,+6.8,-3.5,-3.0
1314,OKC,Gomes,1%,-0.1,8.7,-8.8,+9.8,+6.3,+3.5,-4.7
1314,OKC,Roberson,10%,9.8,16.4,-6.5,+3.5,+6.6,-3.1,-5.4
1314,OKC,Adams,30%,12.4,17.9,-5.5,+2.2,+8.1,-5.9,-5.6
1314,OKC,Williams,0%,17.6,17.7,-0.1,-14.4,+6.4,-20.8,-7.0
1314,OKC,Perkins,30%,6.8,18.2,-11.4,+1.9,+8.2,-6.4,-9.7
1314,OKC,Shakur,0%,-10.5,-9.8,-0.7,-33.4,+6.4,-39.9,-10.5
1314,OKC,Thabeet,5%,2.8,19.6,-16.9,-0.5,+6.6,-7.1,-13.6
