Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,MIA,James,72%,34.0,13.8,+20.2,+12.0,-3.3,+15.3,+18.6
1213,MIA,Wade,60%,25.5,11.8,+13.6,+11.5,+2.2,+9.2,+12.2
1213,MIA,Bosh,62%,21.5,16.2,+5.3,+9.3,+5.4,+3.9,+4.8
1213,MIA,Andersen,16%,19.0,15.3,+3.6,+7.4,+7.9,-0.5,+2.2
1213,MIA,Chalmers,52%,14.0,17.5,-3.5,+13.2,+1.9,+11.3,+1.4
1213,MIA,Allen,51%,15.4,12.2,+3.2,+4.1,+11.7,-7.6,-0.4
1213,MIA,Battier,45%,11.4,13.3,-2.0,+9.1,+6.7,+2.4,-0.5
1213,MIA,Anthony,14%,11.3,12.6,-1.3,+2.4,+8.7,-6.3,-3.0
1213,MIA,Miller,23%,14.4,15.8,-1.4,+2.9,+9.2,-6.3,-3.0
1213,MIA,Jones,6%,8.3,10.8,-2.6,-3.5,+8.5,-11.9,-5.7
1213,MIA,Haslem,36%,10.8,21.1,-10.3,+9.2,+7.0,+2.3,-6.1
1213,MIA,Lewis,20%,11.5,15.2,-3.7,-1.2,+10.0,-11.2,-6.2
1213,MIA,Cole,40%,8.0,13.8,-5.9,+0.2,+12.8,-12.6,-8.1
1213,MIA,Harris,1%,7.0,21.4,-14.4,+3.3,+7.8,-4.5,-11.1
1213,MIA,Harrellson,1%,8.8,24.4,-15.7,-1.6,+7.9,-9.4,-13.6
1213,MIA,Howard,1%,10.2,23.4,-13.2,-12.3,+8.0,-20.4,-15.6
1213,MIA,Varnado,1%,-4.8,14.4,-19.2,-26.3,+8.1,-34.4,-24.3
1213,MIA,Pittman,0%,18.3,38.9,-20.6,-45.1,+7.9,-53.1,-31.4
