Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,MIL,Antetokounmpo,58%,37.4,16.3,+21.1,+9.9,+0.5,+9.4,+17.2
2021,MIL,Holiday,55%,25.3,20.3,+5.0,+9.7,+1.4,+8.3,+6.1
2021,MIL,Middleton,66%,23.4,18.0,+5.5,+6.2,+5.5,+0.7,+3.9
2021,MIL,Portis,40%,25.4,22.0,+3.3,+4.8,+6.7,-1.9,+1.6
2021,MIL,DiVincenzo,52%,16.7,18.4,-1.7,+8.2,+3.5,+4.7,+0.4
2021,MIL,Nwora,8%,21.5,17.9,+3.7,-0.5,+6.5,-7.1,+0.1
2021,MIL,Bryant,1%,13.7,9.9,+3.8,+17.1,+5.9,+11.2,+0.1
2021,MIL,B.Lopez,55%,17.9,20.9,-3.0,+8.0,+3.5,+4.5,-0.5
2021,MIL,Augustin,21%,13.0,15.0,-2.0,+7.7,+5.5,+2.1,-0.6
2021,MIL,Connaughton,46%,14.5,18.1,-3.6,+6.9,+5.2,+1.7,-1.8
2021,MIL,Teague,10%,18.0,19.4,-1.3,-0.1,+6.6,-6.8,-3.2
2021,MIL,Forbes,39%,16.3,19.2,-2.9,+3.7,+7.5,-3.8,-3.2
2021,MIL,Jackson,1%,7.8,13.3,-5.5,+6.0,+6.0,+0.1,-3.7
2021,MIL,Wilson,3%,11.5,9.5,+2.0,-16.7,+6.7,-23.3,-6.5
2021,MIL,Toupane,2%,11.6,17.3,-5.7,-2.4,+6.1,-8.6,-6.7
2021,MIL,T.Antetokounmpo,16%,10.5,17.2,-6.7,-1.2,+7.3,-8.5,-7.3
2021,MIL,Merrill,7%,15.5,19.3,-3.9,-8.1,+7.0,-15.1,-7.6
2021,MIL,Diakite,4%,15.1,28.0,-12.9,+2.8,+6.1,-3.3,-9.7
2021,MIL,Craig,6%,12.9,17.4,-4.5,-13.9,+7.2,-21.1,-10.0
2021,MIL,Kurucs,1%,22.9,41.8,-18.9,+10.3,+5.9,+4.4,-11.2
2021,MIL,Tucker,11%,7.1,24.7,-17.6,-1.7,+7.0,-8.7,-14.6
2021,MIL,Adams,0%,-7.4,15.7,-23.1,-34.2,+6.2,-40.3,-25.4
