Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,UTA,Boozer,72%,24.8,17.4,+7.4,+7.2,+6.1,+1.1,+4.9
0708,UTA,Kirilenko,56%,19.3,13.9,+5.4,+8.6,+4.6,+4.0,+4.8
0708,UTA,Williams,78%,23.4,15.5,+7.9,+6.6,+7.7,-1.0,+4.3
0708,UTA,Brewer,53%,20.5,17.2,+3.4,+6.5,+7.3,-0.8,+1.7
0708,UTA,Price,15%,13.9,17.3,-3.4,+13.1,+5.8,+7.3,+0.9
0708,UTA,Korver,27%,16.0,18.7,-2.6,+10.5,+5.5,+5.0,+0.4
0708,UTA,Giricek,7%,8.3,10.0,-1.7,+8.6,+6.7,+1.9,-0.3
0708,UTA,Okur,61%,17.3,17.9,-0.6,+6.8,+7.0,-0.2,-0.4
0708,UTA,Millsap,43%,18.1,18.2,-0.1,+6.1,+7.4,-1.3,-0.6
0708,UTA,Miles,18%,16.1,20.5,-4.4,+8.4,+6.5,+1.9,-1.9
0708,UTA,Harpring,35%,15.9,15.1,+0.8,+0.9,+10.1,-9.2,-3.2
0708,UTA,Collins,18%,7.0,13.2,-6.1,+7.6,+6.7,+0.9,-3.3
0708,UTA,Hart,15%,9.4,17.2,-7.8,+3.8,+7.4,-3.6,-6.1
0708,UTA,Fesenko,2%,4.5,14.6,-10.2,-0.7,+7.0,-7.7,-9.2
0708,UTA,Almond,1%,2.9,10.5,-7.6,-15.9,+7.1,-23.0,-13.8
