Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,CHI,Rose,43%,23.1,11.9,+11.2,+10.1,+6.6,+3.5,+8.6
1112,CHI,Lucas,23%,16.0,9.8,+6.1,+14.6,+6.2,+8.3,+6.9
1112,CHI,James,4%,13.3,12.5,+0.8,+25.5,+7.4,+18.1,+6.6
1112,CHI,Gibson,40%,17.5,12.0,+5.5,+11.1,+6.1,+5.0,+5.4
1112,CHI,Korver,46%,13.8,11.9,+1.9,+10.6,+6.0,+4.6,+2.8
1112,CHI,Noah,61%,20.7,15.2,+5.4,+7.1,+9.8,-2.7,+2.7
1112,CHI,Butler,11%,12.8,10.3,+2.5,+10.7,+7.8,+2.9,+2.7
1112,CHI,Deng,67%,14.2,11.6,+2.6,+8.5,+7.4,+1.1,+2.1
1112,CHI,Hamilton,22%,12.9,11.4,+1.5,+8.1,+8.1,-0.1,+1.0
1112,CHI,Boozer,61%,20.4,18.0,+2.5,+6.7,+10.3,-3.6,+0.4
1112,CHI,Brewer,51%,12.5,10.6,+2.0,+5.7,+10.7,-4.9,-0.3
1112,CHI,Asik,30%,14.4,14.7,-0.3,+6.1,+9.0,-2.9,-1.2
1112,CHI,Scalabrine,4%,13.6,15.9,-2.3,+5.1,+8.3,-3.2,-2.6
1112,CHI,Watson,36%,12.9,19.3,-6.4,+1.6,+11.9,-10.3,-7.7
