Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1415,MIL,Middleton,60%,16.7,10.6,+6.1,+6.4,-8.5,+14.9,+9.0
1415,MIL,Carter-Williams,19%,17.1,12.9,+4.3,+6.4,-1.0,+7.4,+5.3
1415,MIL,Marshall,10%,13.0,9.8,+3.2,+6.2,-0.3,+6.5,+4.3
1415,MIL,Pachulia,43%,16.8,17.3,-0.6,+7.2,-4.8,+12.0,+3.6
1415,MIL,Knight,42%,19.4,12.8,+6.6,-1.2,+1.6,-2.9,+3.4
1415,MIL,Dudley,43%,13.2,13.1,+0.1,+2.9,-1.5,+4.4,+1.5
1415,MIL,Antetokounmpo,64%,15.9,14.9,+1.0,+0.2,+0.8,-0.6,+0.5
1415,MIL,Henson,31%,19.3,16.5,+2.7,-3.0,+1.9,-4.9,+0.2
1415,MIL,Ilyasova,33%,17.8,18.1,-0.3,+0.9,+0.2,+0.7,+0.0
1415,MIL,Gutierrez,3%,11.9,10.2,+1.7,-6.2,+0.6,-6.9,-1.2
1415,MIL,Mayo,43%,14.0,14.8,-0.8,-1.8,+2.1,-3.9,-1.8
1415,MIL,Bayless,43%,11.7,14.5,-2.8,-0.4,+1.1,-1.5,-2.4
1415,MIL,Plumlee,5%,16.0,15.7,+0.3,-9.1,+0.9,-10.0,-3.1
1415,MIL,Sanders,15%,16.2,19.8,-3.5,-7.4,+1.8,-9.1,-5.4
1415,MIL,Parker,19%,15.4,19.0,-3.6,-7.3,+2.2,-9.5,-5.5
1415,MIL,Wolters,4%,5.7,17.1,-11.4,-7.5,+0.7,-8.2,-10.3
1415,MIL,Martin,3%,10.7,24.8,-14.1,-4.2,+0.5,-4.7,-10.9
1415,MIL,Ennis,9%,6.3,19.0,-12.6,-8.6,+1.3,-9.9,-11.7
1415,MIL,Johnson,3%,10.3,18.3,-8.0,-18.7,+1.1,-19.7,-11.9
1415,MIL,O'Bryant,9%,3.4,23.9,-20.5,-12.9,+1.8,-14.7,-18.6
