Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,NOP,Davis,68%,33.8,15.3,+18.5,+5.3,-7.3,+12.5,+16.5
1718,NOP,Holiday,73%,20.7,17.1,+3.6,+5.3,-9.6,+14.9,+7.4
1718,NOP,Cousins,44%,26.8,19.3,+7.5,+2.1,+0.7,+1.5,+5.5
1718,NOP,Mirotic,22%,19.4,18.4,+1.0,+4.7,+0.4,+4.3,+2.1
1718,NOP,Moore,65%,14.1,15.6,-1.5,+2.9,-1.5,+4.4,+0.5
1718,NOP,Jackson,0%,0.0,0.0,+0.0,+0.0,+1.3,-1.3,+0.0
1718,NOP,Ajinca,0%,0.0,0.0,+0.0,+0.0,+1.3,-1.3,+0.0
1718,NOP,Rondo,43%,18.0,18.0,+0.0,+0.7,+1.8,-1.1,-0.4
1718,NOP,Okafor,9%,19.0,20.7,-1.7,+0.0,+1.4,-1.4,-1.6
1718,NOP,Allen,7%,9.9,11.2,-1.3,-3.0,+1.6,-4.7,-2.4
1718,NOP,Miller,49%,10.8,14.9,-4.1,-0.4,+3.0,-3.4,-3.9
1718,NOP,Crawford,1%,22.1,18.6,+3.5,-17.8,+1.6,-19.3,-4.1
1718,NOP,Diallo,14%,20.4,21.6,-1.2,-9.0,+3.1,-12.1,-4.8
1718,NOP,Clark,36%,11.1,20.1,-9.1,+0.8,+1.6,-0.8,-6.3
1718,NOP,Nelson,23%,10.3,17.2,-6.9,-2.9,+2.5,-5.5,-6.4
1718,NOP,Jones,0%,6.3,8.4,-2.0,-15.6,+1.4,-16.9,-7.0
1718,NOP,Cunningham,28%,9.9,19.4,-9.5,-1.4,+2.3,-3.7,-7.5
1718,NOP,DrewII,1%,6.9,16.2,-9.3,-7.1,+1.4,-8.5,-9.0
1718,NOP,Liggins,6%,9.3,15.4,-6.1,-19.9,+2.7,-22.6,-11.6
1718,NOP,Hill,5%,5.7,21.5,-15.8,-6.8,+1.7,-8.5,-13.3
1718,NOP,Asik,3%,5.8,26.1,-20.2,-1.2,+1.4,-2.6,-14.4
1718,NOP,LemonJr.,1%,7.9,21.8,-14.0,-20.8,+1.5,-22.3,-16.7
1718,NOP,Smith,0%,3.3,22.4,-19.1,-43.4,+1.4,-44.8,-22.7
1718,NOP,Cooke,1%,-6.3,29.2,-35.4,-12.5,+1.4,-13.9,-28.3
1718,NOP,James,0%,3.5,34.1,-30.6,-26.9,+1.4,-28.4,-29.8
