Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0708,MEM,Gasol,36%,22.5,16.7,+5.8,-1.5,-8.8,+7.3,+6.4
0708,MEM,Miller,62%,18.3,16.5,+1.8,-4.9,-8.3,+3.4,+2.4
0708,MEM,Crittenton,13%,12.6,13.6,-1.0,-0.1,-7.1,+7.0,+2.2
0708,MEM,Kinsey,2%,11.9,15.1,-3.2,+2.0,-6.4,+8.4,+1.4
0708,MEM,Swift,14%,17.7,18.3,-0.6,-4.5,-6.4,+1.9,+0.4
0708,MEM,Lowry,53%,16.1,18.8,-2.7,-4.4,-8.1,+3.7,-0.2
0708,MEM,Gay,76%,19.7,17.4,+2.2,-7.8,-0.9,-6.9,-1.4
0708,MEM,Jones,3%,13.7,21.4,-7.8,+1.4,-6.4,+7.8,-1.5
0708,MEM,Navarro,53%,13.6,15.4,-1.8,-6.8,-5.4,-1.5,-1.7
0708,MEM,Stoudamire,16%,13.3,18.9,-5.6,-2.6,-6.8,+4.2,-1.7
0708,MEM,K.Brown,5%,12.6,19.7,-7.2,-2.2,-6.4,+4.2,-2.6
0708,MEM,Cardinal,11%,8.6,20.0,-11.4,+1.2,-7.1,+8.3,-3.5
0708,MEM,Jacobsen,14%,5.3,18.5,-13.2,+2.3,-7.5,+9.8,-4.0
0708,MEM,Conley,35%,14.3,18.1,-3.8,-9.9,-4.1,-5.8,-4.6
0708,MEM,Warrick,44%,18.3,20.6,-2.3,-12.8,-0.9,-12.0,-6.2
0708,MEM,A.Brown,7%,15.0,23.0,-8.1,-11.8,-5.7,-6.1,-7.3
0708,MEM,Milicic,42%,12.5,22.0,-9.5,-8.5,-4.5,-4.0,-7.3
0708,MEM,Collins,12%,6.1,21.2,-15.1,-7.4,-6.0,-1.4,-9.6
0708,MEM,Richardson,0%,-19.5,14.8,-34.2,-56.0,-6.0,-50.0,-40.5
