Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1415,BKN,Jefferson,13%,14.0,12.8,+1.2,+7.1,-4.4,+11.5,+4.6
1415,BKN,Lopez,53%,23.9,19.0,+4.9,-2.4,-3.3,+0.8,+3.6
1415,BKN,Williams,53%,16.3,16.3,+0.0,-0.4,-5.6,+5.2,+1.8
1415,BKN,Young,21%,18.0,18.0,+0.0,-0.2,-3.5,+3.3,+1.1
1415,BKN,Johnson,70%,14.7,14.7,-0.0,-2.1,-4.7,+2.6,+0.9
1415,BKN,Karasev,14%,11.0,13.0,-2.0,+1.6,-3.6,+5.1,+0.4
1415,BKN,Garnett,21%,16.0,16.7,-0.7,-2.2,-3.0,+0.8,-0.2
1415,BKN,Anderson,44%,11.1,13.0,-1.9,-1.6,-3.8,+2.2,-0.5
1415,BKN,Teletovic,22%,11.1,14.2,-3.2,-0.5,-3.5,+3.0,-1.1
1415,BKN,Plumlee,44%,19.4,21.0,-1.6,-4.9,-1.2,-3.7,-2.3
1415,BKN,Bogdanovic,47%,12.1,15.1,-3.0,-4.6,-1.3,-3.3,-3.1
1415,BKN,Jack,56%,15.2,15.8,-0.6,-6.7,+2.1,-8.8,-3.3
1415,BKN,Jordan,10%,17.8,19.7,-2.0,-9.5,-2.1,-7.4,-3.8
1415,BKN,Gutierrez,1%,11.5,13.6,-2.1,-11.0,-2.8,-8.2,-4.1
1415,BKN,Brown,20%,9.6,17.4,-7.8,-1.4,-3.2,+1.9,-4.6
1415,BKN,Davies,1%,8.3,10.9,-2.6,-27.1,-2.6,-24.6,-9.9
1415,BKN,Morris,8%,6.6,20.3,-13.8,-9.9,-2.3,-7.7,-11.7
1415,BKN,Clark,2%,7.0,20.1,-13.1,-14.4,-2.6,-11.9,-12.7
1415,BKN,Kirilenko,1%,2.9,29.8,-26.9,-38.2,-2.5,-35.7,-27.9
