Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,IND,George,71%,22.9,14.2,+8.7,+3.1,-1.7,+4.8,+7.4
1516,IND,Stuckey,32%,13.7,10.1,+3.7,+0.4,+2.3,-1.9,+1.8
1516,IND,Budinger,18%,12.3,10.5,+1.8,+3.0,+1.4,+1.6,+1.7
1516,IND,Miles,37%,15.2,11.5,+3.6,+0.1,+2.6,-2.5,+1.6
1516,IND,Mahinmi,46%,18.6,18.9,-0.3,+3.0,+0.6,+2.4,+0.6
1516,IND,Lawson,6%,15.1,14.9,+0.2,+2.9,+1.6,+1.2,+0.5
1516,IND,J.Hill,38%,18.1,17.2,+0.9,+1.6,+1.8,-0.2,+0.5
1516,IND,Ellis,69%,14.9,14.9,-0.0,+1.9,+1.2,+0.7,+0.2
1516,IND,Allen,40%,13.7,17.3,-3.6,+5.7,-1.0,+6.7,-0.2
1516,IND,S.Hill,22%,13.6,16.7,-3.1,+2.5,+1.5,+1.0,-1.7
1516,IND,G.Hill,63%,14.5,17.3,-2.8,+1.8,+1.4,+0.4,-1.7
1516,IND,RobinsonIII,13%,12.5,12.1,+0.4,-3.5,+2.4,-5.9,-1.7
1516,IND,Turner,34%,17.1,18.8,-1.7,-2.5,+3.9,-6.3,-3.3
1516,IND,Young,10%,10.5,16.3,-5.8,-4.1,+2.3,-6.4,-6.0
1516,IND,Whittington,1%,8.1,17.8,-9.7,-7.1,+1.8,-8.8,-9.4
