Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,MIA,Whiteside,43%,29.1,18.8,+10.3,+0.6,-0.8,+1.4,+7.3
1819,MIA,Adebayo,48%,22.4,18.8,+3.6,+0.6,-1.0,+1.6,+2.9
1819,MIA,Richardson,64%,17.3,16.4,+0.9,+1.3,-3.0,+4.3,+2.0
1819,MIA,Winslow,50%,16.1,16.4,-0.3,+3.0,-3.4,+6.4,+1.9
1819,MIA,Olynyk,46%,18.0,18.6,-0.6,+2.9,-2.9,+5.7,+1.5
1819,MIA,Wade,48%,19.6,17.0,+2.7,-1.8,+1.2,-2.9,+0.8
1819,MIA,Terry,0%,20.5,-15.6,+36.0,+15.5,-0.2,+15.7,+0.3
1819,MIA,Maten,0%,7.3,10.0,-2.7,+15.3,-0.3,+15.5,+0.0
1819,MIA,JonesJr.,29%,17.2,17.3,-0.0,-0.9,+0.0,-0.9,-0.3
1819,MIA,Waiters,29%,14.3,15.3,-1.0,-1.6,+0.3,-2.0,-1.3
1819,MIA,Dragic,25%,15.5,20.0,-4.5,+2.1,-1.0,+3.1,-2.0
1819,MIA,T.Johnson,29%,13.0,14.6,-1.6,-2.7,+0.8,-3.5,-2.2
1819,MIA,McGruder,39%,11.6,18.4,-6.8,-1.2,+0.4,-1.5,-5.1
1819,MIA,Ellington,14%,13.4,17.6,-4.2,-8.1,+1.0,-9.1,-5.8
1819,MIA,Robinson,4%,9.6,14.5,-4.9,-10.0,+0.2,-10.2,-6.7
1819,MIA,J.Johnson,30%,11.8,22.4,-10.7,-4.5,+1.5,-6.0,-9.1
1819,MIA,Anderson,1%,5.6,25.2,-19.5,+10.2,-0.4,+10.6,-9.5
1819,MIA,Haslem,2%,5.3,15.4,-10.1,-20.9,+0.2,-21.1,-13.8
