Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,POR,Lillard,68%,29.2,14.0,+15.2,+6.3,-5.0,+11.3,+13.9
1718,POR,Nurkic,53%,22.5,18.9,+3.6,+3.8,+1.4,+2.4,+3.2
1718,POR,McCollum,74%,19.7,15.8,+3.9,+2.0,+4.5,-2.6,+1.8
1718,POR,Baldwin,2%,19.4,9.4,+10.0,+3.1,+2.6,+0.5,+0.7
1718,POR,Papagiannis,0%,70.3,-8.0,+78.3,+192.9,+2.4,+190.4,+0.6
1718,POR,Wilcox,0%,0.0,0.0,+0.0,+0.0,+2.6,-2.6,+0.0
1718,POR,Davis,37%,18.3,18.5,-0.3,+2.9,+2.5,+0.4,-0.0
1718,POR,Napier,39%,16.6,17.4,-0.9,+2.6,+2.6,-0.0,-0.6
1718,POR,Aminu,53%,14.4,18.7,-4.3,+5.2,-0.2,+5.5,-1.1
1718,POR,Connaughton,38%,10.9,14.9,-4.0,+4.6,+1.4,+3.2,-1.6
1718,POR,Harkless,32%,14.6,17.5,-2.9,+0.2,+3.8,-3.5,-3.1
1718,POR,Vonleh,12%,14.6,17.3,-2.7,-1.5,+3.2,-4.7,-3.4
1718,POR,Turner,52%,11.6,14.1,-2.5,-1.2,+6.7,-8.0,-4.3
1718,POR,Swanigan,5%,8.9,16.2,-7.3,-2.9,+2.9,-5.8,-6.8
1718,POR,Leonard,6%,21.4,27.4,-6.0,-6.8,+3.3,-10.1,-7.4
1718,POR,Layman,4%,5.7,14.1,-8.4,-6.6,+3.0,-9.6,-8.8
1718,POR,Collins,26%,8.9,22.6,-13.7,+0.7,+3.3,-2.6,-10.0
