Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,NOH,Paul,43%,26.5,18.4,+8.1,+0.3,-4.5,+4.7,+6.7
0910,NOH,Gray,7%,20.6,19.3,+1.3,+2.2,-2.8,+5.0,+2.8
0910,NOH,Thornton,47%,19.5,16.7,+2.8,-2.0,-2.9,+0.9,+2.0
0910,NOH,West,74%,21.3,16.8,+4.5,-2.9,-1.2,-1.6,+2.0
0910,NOH,Stojakovic,49%,14.0,15.1,-1.1,-0.9,-4.0,+3.1,+0.6
0910,NOH,Wright,22%,13.2,13.7,-0.5,-1.2,-2.8,+1.6,+0.4
0910,NOH,Collison,53%,18.4,17.2,+1.2,-4.0,-0.6,-3.4,-0.6
0910,NOH,B.Brown,8%,11.4,14.2,-2.8,-2.8,-2.4,-0.4,-1.8
0910,NOH,Okafor,60%,18.5,21.5,-3.0,-2.8,-2.0,-0.8,-2.1
0910,NOH,D.Brown,24%,12.4,17.3,-4.9,-2.9,-2.3,-0.6,-3.2
0910,NOH,Songaila,36%,13.1,19.9,-6.7,-3.1,-2.1,-1.0,-4.4
0910,NOH,Posey,44%,10.1,19.6,-9.6,-2.1,-2.7,+0.6,-5.5
0910,NOH,Peterson,24%,10.7,19.5,-8.7,-6.1,-1.3,-4.9,-7.2
0910,NOH,Hart,0%,9.4,24.9,-15.5,+0.0,-2.5,+2.5,-8.3
0910,NOH,Armstrong,6%,8.7,20.9,-12.2,-6.8,-2.2,-4.7,-9.2
0910,NOH,Marks,2%,10.0,29.0,-19.0,-5.1,-2.4,-2.8,-12.5
