Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1920,DAL,Doncic,56%,32.8,17.4,+15.4,+6.0,+3.7,+2.3,+11.0
1920,DAL,Marjanovic,12%,30.3,21.2,+9.1,+5.5,+4.9,+0.5,+6.3
1920,DAL,Porzingis,50%,23.9,20.5,+3.4,+7.2,+2.8,+4.4,+3.7
1920,DAL,Curry,43%,18.2,14.4,+3.8,+5.1,+4.9,+0.1,+2.6
1920,DAL,Barea,12%,17.2,12.4,+4.8,+2.2,+5.4,-3.2,+2.1
1920,DAL,HardawayJr.,58%,17.2,16.4,+0.8,+6.8,+2.5,+4.3,+1.9
1920,DAL,Brunson,28%,17.7,18.1,-0.5,+8.2,+3.7,+4.5,+1.2
1920,DAL,Cauley-Stein,4%,26.2,15.7,+10.5,+2.5,+5.1,-2.6,+0.6
1920,DAL,Reaves,1%,6.6,1.0,+5.6,+8.6,+5.0,+3.6,+0.0
1920,DAL,Roby,0%,0.0,0.0,+0.0,+0.0,+5.0,-5.0,+0.0
1920,DAL,Powell,29%,18.6,22.6,-4.0,+9.0,+3.3,+5.6,-0.8
1920,DAL,Finney-Smith,58%,14.3,17.6,-3.3,+6.3,+3.2,+3.1,-1.2
1920,DAL,Wright,43%,18.1,17.0,+1.1,+1.1,+7.9,-6.8,-1.5
1920,DAL,Broekhoff,5%,15.8,19.2,-3.4,+2.2,+5.1,-2.9,-3.3
1920,DAL,Lee,10%,12.6,17.9,-5.3,+5.5,+4.9,+0.6,-3.4
1920,DAL,Kleber,52%,15.9,19.2,-3.3,+2.7,+7.4,-4.7,-3.8
1920,DAL,Burke,5%,18.8,20.6,-1.8,-2.8,+5.4,-8.2,-3.9
1920,DAL,Jackson,29%,11.3,16.3,-5.1,+0.3,+6.9,-6.6,-5.6
1920,DAL,Kidd-Gilchrist,3%,2.4,17.1,-14.7,-3.6,+5.3,-8.9,-12.8
1920,DAL,Cleveland,1%,2.9,28.2,-25.4,-13.1,+5.2,-18.3,-23.0
