Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,NYK,Anthony,25%,24.1,16.9,+7.1,+1.5,+0.5,+0.9,+5.1
1011,NYK,Stoudemire,73%,24.1,18.7,+5.4,+1.1,+0.0,+1.0,+4.0
1011,NYK,Chandler,44%,16.6,13.7,+2.9,+2.2,-0.3,+2.5,+2.8
1011,NYK,Douglas,50%,16.0,16.0,+0.0,+2.7,-1.1,+3.8,+1.3
1011,NYK,Fields,64%,14.6,13.5,+1.1,+1.3,-0.2,+1.5,+1.2
1011,NYK,Billups,17%,20.2,17.3,+2.8,-1.1,+1.2,-2.2,+1.1
1011,NYK,Felton,52%,18.2,16.7,+1.5,-0.7,+2.4,-3.1,-0.0
1011,NYK,Walker,20%,12.0,15.2,-3.1,+5.5,-0.4,+5.9,-0.1
1011,NYK,Carter,8%,12.0,14.5,-2.4,+4.0,+0.5,+3.5,-0.5
1011,NYK,Gallinari,42%,16.6,17.9,-1.2,+0.5,+1.0,-0.5,-1.0
1011,NYK,Jeffries,12%,8.2,15.7,-7.5,+9.2,-0.3,+9.6,-1.8
1011,NYK,Turiaf,29%,14.9,18.6,-3.7,-0.6,+1.3,-1.9,-3.1
1011,NYK,Williams,34%,12.9,21.3,-8.4,+0.2,+1.1,-0.9,-5.9
1011,NYK,D.Brown,2%,17.4,18.9,-1.5,-14.3,+1.1,-15.4,-6.1
1011,NYK,Mason,8%,7.6,15.0,-7.4,-8.4,+1.6,-10.0,-8.3
1011,NYK,Mozgov,12%,11.0,20.8,-9.8,-6.0,+1.7,-7.6,-9.1
1011,NYK,Shel.Williams,5%,18.2,27.6,-9.4,-7.6,+1.2,-8.8,-9.2
1011,NYK,Randolph,3%,7.8,17.3,-9.5,-10.2,+1.1,-11.3,-10.1
1011,NYK,Rautins,1%,-2.1,7.0,-9.1,-21.9,+0.9,-22.8,-13.7
1011,NYK,Balkman,0%,0.4,33.7,-33.2,+15.6,+0.7,+14.9,-17.2
