Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,PHI,Ware,3%,13.7,10.7,+3.0,-2.1,-10.6,+8.5,+4.9
1314,PHI,Brown,6%,7.3,11.0,-3.6,+0.4,-11.0,+11.4,+1.4
1314,PHI,Turner,48%,13.8,15.0,-1.2,-8.2,-12.3,+4.2,+0.6
1314,PHI,Carter-Williams,61%,16.3,17.5,-1.1,-8.9,-12.6,+3.6,+0.5
1314,PHI,Orton,6%,11.4,12.8,-1.4,-6.7,-10.6,+3.9,+0.4
1314,PHI,Nunnally,3%,6.3,8.0,-1.7,-9.9,-10.4,+0.5,-1.0
1314,PHI,Sims,18%,18.7,21.5,-2.8,-8.4,-10.8,+2.4,-1.1
1314,PHI,Young,68%,17.5,19.0,-1.5,-11.5,-7.8,-3.7,-2.2
1314,PHI,Wroten,44%,13.3,15.9,-2.6,-11.9,-9.1,-2.7,-2.7
1314,PHI,Allen,24%,12.7,18.0,-5.3,-9.7,-10.6,+0.8,-3.2
1314,PHI,Dedmon,4%,9.5,15.8,-6.3,-8.0,-10.5,+2.5,-3.3
1314,PHI,Anderson,58%,11.5,15.9,-4.3,-11.3,-9.1,-2.2,-3.6
1314,PHI,Thompson,44%,10.2,16.8,-6.6,-10.0,-10.7,+0.7,-4.2
1314,PHI,Hawes,42%,16.5,22.8,-6.3,-11.5,-9.6,-1.9,-4.8
1314,PHI,Davies,14%,7.9,20.1,-12.3,-2.8,-11.6,+8.9,-5.2
1314,PHI,Varnado,8%,14.6,21.4,-6.8,-12.7,-10.1,-2.5,-5.4
1314,PHI,Morris,5%,12.3,22.0,-9.7,-8.2,-10.5,+2.3,-5.7
1314,PHI,Williams,29%,9.0,15.6,-6.6,-15.1,-8.4,-6.7,-6.6
1314,PHI,Thomas,0%,10.1,26.9,-16.8,+0.0,-10.4,+10.4,-7.7
1314,PHI,Mullens,6%,17.1,26.0,-8.9,-17.3,-9.9,-7.3,-8.4
1314,PHI,Moultrie,5%,7.1,18.8,-11.7,-14.6,-10.1,-4.5,-9.3
1314,PHI,Maynor,3%,6.9,19.4,-12.5,-22.3,-10.0,-12.3,-12.4
1314,PHI,Johnson-Odom,0%,-26.1,3.2,-29.3,-9.4,-10.4,+0.9,-19.2
