Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1819,PHI,Embiid,55%,32.7,19.8,+12.9,+8.3,-4.0,+12.4,+12.7
1819,PHI,Butler,46%,24.4,13.8,+10.6,+5.9,-0.0,+6.0,+9.1
1819,PHI,Redick,60%,18.7,13.9,+4.8,+6.3,-2.6,+8.9,+6.2
1819,PHI,Simmons,68%,25.2,17.1,+8.1,+2.1,+4.1,-2.0,+4.7
1819,PHI,Marjanovic,8%,29.0,21.9,+7.1,+1.9,+2.8,-0.9,+4.5
1819,PHI,Harris,24%,19.2,16.1,+3.1,+0.1,+3.5,-3.4,+0.9
1819,PHI,Monroe,1%,39.3,28.2,+11.1,+4.7,+2.7,+2.0,+0.1
1819,PHI,Covington,11%,13.6,13.3,+0.3,+2.2,+2.8,-0.6,+0.0
1819,PHI,Jackson,1%,25.4,16.5,+8.9,-13.7,+2.9,-16.6,+0.0
1819,PHI,Bayless,0%,0.0,0.0,+0.0,+0.0,+2.7,-2.7,+0.0
1819,PHI,Korkmaz,17%,14.4,15.7,-1.3,+4.3,+2.4,+1.8,-0.2
1819,PHI,Smith,3%,12.0,19.0,-7.0,+6.7,+2.6,+4.1,-3.3
1819,PHI,J.Simmons,5%,13.1,15.0,-1.8,-3.6,+3.1,-6.7,-3.5
1819,PHI,McConnell,37%,16.6,19.6,-3.0,-0.3,+4.5,-4.8,-3.6
1819,PHI,Chandler,24%,11.3,20.5,-9.2,+7.6,+1.2,+6.4,-4.0
1819,PHI,Brewer,4%,13.2,17.4,-4.2,-1.4,+2.9,-4.3,-4.2
1819,PHI,Fultz,11%,12.9,18.8,-5.9,-0.8,+3.2,-4.0,-5.3
1819,PHI,Muscala,26%,12.8,20.9,-8.1,+2.9,+2.7,+0.2,-5.3
1819,PHI,Shamet,28%,13.3,20.5,-7.2,-1.3,+4.3,-5.6,-6.7
1819,PHI,Milton,7%,11.2,19.8,-8.6,-0.4,+2.9,-3.3,-6.9
1819,PHI,Scott,16%,9.6,19.8,-10.2,+0.7,+3.1,-2.5,-7.6
1819,PHI,Bolden,16%,15.7,24.3,-8.6,-2.2,+3.7,-5.9,-7.7
1819,PHI,EnnisIII,7%,12.0,21.1,-9.0,-2.1,+3.1,-5.2,-7.7
1819,PHI,Johnson,13%,16.2,24.4,-8.2,-6.2,+4.1,-10.3,-8.9
1819,PHI,Saric,10%,10.2,22.7,-12.4,-3.5,+3.4,-6.9,-10.6
1819,PHI,Patton,1%,13.2,30.1,-16.9,-7.2,+2.8,-9.9,-14.6
1819,PHI,Highsmith,1%,6.0,23.3,-17.2,-28.3,+3.0,-31.3,-21.5
