Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,MEM,Valanciunas,51%,30.7,22.6,+8.1,+3.7,-1.7,+5.4,+7.2
2021,MEM,Melton,30%,19.4,15.4,+4.0,+5.6,-0.9,+6.5,+4.8
2021,MEM,Morant,59%,21.4,18.9,+2.6,+2.6,-1.2,+3.8,+3.0
2021,MEM,Clarke,41%,21.8,16.5,+5.2,-0.6,+2.1,-2.7,+2.6
2021,MEM,Anderson,54%,22.0,18.6,+3.3,+1.3,+0.7,+0.7,+2.4
2021,MEM,Jones,35%,19.2,14.3,+4.9,-3.5,+3.5,-7.0,+1.0
2021,MEM,Tillie,5%,10.9,17.3,-6.4,+10.7,+0.5,+10.2,-0.8
2021,MEM,Dieng,11%,24.3,24.2,+0.0,-1.3,+1.3,-2.6,-0.9
2021,MEM,Konchar,16%,18.9,20.3,-1.4,+1.3,+1.0,+0.3,-0.9
2021,MEM,Allen,36%,16.3,18.5,-2.2,+0.4,+1.4,-1.0,-1.8
2021,MEM,Bane,43%,15.7,17.9,-2.2,+0.4,+1.5,-1.2,-1.9
2021,MEM,Frazier,2%,0.2,4.8,-4.6,+3.9,+1.0,+3.0,-2.1
2021,MEM,D.Brooks,57%,13.1,20.2,-7.2,+3.7,-2.5,+6.2,-2.7
2021,MEM,Tillman,31%,18.5,26.6,-8.0,+1.5,+0.8,+0.7,-5.1
2021,MEM,JacksonJr.,7%,22.5,23.2,-0.7,-12.1,+2.1,-14.2,-5.2
2021,MEM,Porter,2%,12.2,21.4,-9.3,+0.9,+1.0,-0.1,-6.2
2021,MEM,Winslow,15%,8.5,18.1,-9.6,-7.3,+2.5,-9.8,-9.7
2021,MEM,McDermott,4%,9.3,16.1,-6.8,-17.9,+1.9,-19.9,-11.2
