Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,DAL,Jackson,2%,14.9,9.2,+5.7,+31.4,-3.7,+35.0,+13.8
1617,DAL,Liggins,1%,20.6,19.7,+0.9,+13.6,-3.0,+16.7,+6.2
1617,DAL,Barea,19%,19.7,15.1,+4.6,+0.6,-3.8,+4.4,+4.5
1617,DAL,Barnes,71%,18.7,14.0,+4.7,-2.3,-4.3,+2.0,+3.8
1617,DAL,Curry,51%,17.7,15.6,+2.2,-0.9,-5.1,+4.2,+2.8
1617,DAL,Harris,28%,15.6,14.3,+1.3,+0.7,-4.3,+5.0,+2.5
1617,DAL,Noel,12%,23.0,21.3,+1.8,-0.8,-3.2,+2.4,+2.0
1617,DAL,Nowitzki,36%,19.9,19.7,+0.3,-0.5,-4.2,+3.7,+1.4
1617,DAL,Williams,30%,17.3,18.9,-1.6,-2.1,-3.3,+1.2,-0.7
1617,DAL,Anderson,18%,17.0,15.2,+1.8,-8.8,-1.6,-7.2,-1.2
1617,DAL,Ferrell,26%,16.3,18.4,-2.1,-3.4,-2.7,-0.7,-1.7
1617,DAL,Mejri,23%,17.2,21.1,-3.9,-1.0,-3.5,+2.5,-1.7
1617,DAL,Matthews,63%,13.7,16.1,-2.4,-3.7,-1.5,-2.2,-2.3
1617,DAL,Finney-Smith,41%,8.9,14.7,-5.8,-3.4,-2.6,-0.8,-4.1
1617,DAL,Bogut,15%,11.1,18.4,-7.3,-2.6,-3.0,+0.3,-4.8
1617,DAL,Powell,34%,20.4,25.2,-4.8,-6.1,-1.3,-4.7,-4.8
1617,DAL,Hammonds,4%,9.8,17.8,-8.0,-1.5,-3.0,+1.5,-4.8
1617,DAL,Brussino,13%,12.4,18.1,-5.7,-9.9,-1.9,-8.0,-6.5
1617,DAL,Gibson,6%,11.0,22.4,-11.3,-17.2,-2.0,-15.2,-12.6
1617,DAL,Cook,2%,8.5,31.3,-22.8,-7.5,-2.8,-4.6,-16.8
1617,DAL,Uthoff,3%,16.0,30.6,-14.6,-25.9,-2.2,-23.7,-17.6
1617,DAL,Acy,1%,-1.5,24.0,-25.5,-27.1,-2.6,-24.4,-25.2
1617,DAL,Bentil,0%,-20.0,46.5,-66.5,-58.4,-2.8,-55.6,-54.3
