Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,HOU,Green,0%,93.3,4.0,+89.3,+40.4,+4.7,+35.7,+67.8
0708,HOU,Woods,0%,15.3,6.2,+9.1,+25.6,+4.6,+21.0,+13.9
0708,HOU,Jackson,13%,16.8,11.2,+5.6,+14.0,+3.3,+10.7,+7.6
0708,HOU,Yao,52%,25.6,14.6,+11.0,+4.5,+4.9,-0.5,+6.4
0708,HOU,McGrady,62%,21.2,11.8,+9.3,+5.2,+3.8,+1.4,+6.2
0708,HOU,Landry,18%,23.9,15.7,+8.2,+6.5,+4.3,+2.3,+5.8
0708,HOU,Snyder,2%,16.4,10.9,+5.5,+4.8,+4.7,+0.1,+3.4
0708,HOU,Alston,64%,15.3,16.1,-0.9,+6.3,+1.9,+4.4,+1.2
0708,HOU,Battier,74%,13.2,14.9,-1.7,+5.6,+2.1,+3.5,+0.4
0708,HOU,Scola,51%,18.3,18.0,+0.3,+4.0,+5.4,-1.4,-0.4
0708,HOU,Head,35%,15.6,16.7,-1.1,+4.5,+4.8,-0.2,-0.7
0708,HOU,Harris,4%,19.1,20.0,-0.9,+3.9,+4.7,-0.8,-0.8
0708,HOU,Wells,28%,16.3,16.0,+0.3,+2.0,+5.7,-3.7,-1.3
0708,HOU,Hayes,40%,12.7,16.7,-4.0,+6.3,+3.6,+2.8,-1.3
0708,HOU,Mutombo,16%,16.2,18.3,-2.1,+4.0,+4.8,-0.8,-1.5
0708,HOU,Francis,5%,10.4,11.4,-1.0,-1.2,+5.0,-6.2,-3.1
0708,HOU,Novak,7%,19.7,20.3,-0.6,-4.2,+5.3,-9.5,-4.2
0708,HOU,Brooks,15%,14.9,18.6,-3.6,-0.3,+5.6,-5.9,-4.5
0708,HOU,James,14%,11.1,15.1,-4.0,-3.2,+5.9,-9.2,-6.1
0708,HOU,Jones,0%,7.2,22.4,-15.2,-21.5,+4.7,-26.2,-19.6
0708,HOU,Williams,0%,-13.3,54.9,-68.1,-61.3,+4.8,-66.1,-67.3
