Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,PHI,Williams,53%,20.1,12.4,+7.7,+6.4,+1.8,+4.7,+6.7
1112,PHI,Iguodala,69%,18.2,9.2,+9.0,+4.7,+3.1,+1.6,+6.5
1112,PHI,Young,55%,19.4,18.1,+1.3,+7.3,+0.4,+6.9,+3.1
1112,PHI,Brand,54%,18.8,16.1,+2.7,+5.5,+2.7,+2.8,+2.7
1112,PHI,Meeks,52%,11.6,10.7,+0.8,+5.7,+2.7,+3.0,+1.6
1112,PHI,Holiday,69%,14.7,14.8,-0.1,+4.7,+3.3,+1.4,+0.4
1112,PHI,Hawes,29%,18.8,19.5,-0.7,+3.3,+4.6,-1.3,-0.9
1112,PHI,Allen,20%,13.3,16.4,-3.1,+3.6,+4.4,-0.8,-2.3
1112,PHI,Turner,54%,12.8,14.5,-1.7,+1.6,+7.3,-5.7,-3.1
1112,PHI,Vucevic,25%,14.7,18.4,-3.8,+1.6,+5.1,-3.5,-3.7
1112,PHI,Battie,9%,7.7,15.6,-8.0,+6.5,+4.0,+2.5,-4.5
1112,PHI,Silas,1%,-1.5,5.0,-6.5,-17.4,+4.5,-21.9,-11.6
1112,PHI,S.Young,4%,7.9,16.2,-8.3,-16.9,+5.1,-22.1,-12.9
1112,PHI,Elson,1%,6.1,8.7,-2.7,-40.9,+4.5,-45.3,-16.9
1112,PHI,Nocioni,2%,0.7,14.8,-14.0,-18.0,+4.6,-22.6,-16.9
1112,PHI,Brackins,3%,3.3,26.2,-22.9,-27.8,+5.1,-33.0,-26.3
