Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,NOP,McCollum,22%,27.6,16.1,+11.5,+2.4,-2.0,+4.4,+9.1
2122,NOP,Ingram,47%,23.7,15.2,+8.5,+3.2,-4.8,+8.1,+8.4
2122,NOP,Alvarado,21%,20.6,18.4,+2.2,+8.5,-3.5,+12.0,+5.5
2122,NOP,Valanciunas,57%,26.7,22.4,+4.3,+1.4,-4.2,+5.6,+4.7
2122,NOP,Hayes,35%,22.9,20.1,+2.8,+0.6,-1.9,+2.5,+2.7
2122,NOP,Clark,10%,14.4,11.7,+2.7,-2.5,-0.8,-1.6,+1.3
2122,NOP,Harper,1%,47.0,25.7,+21.3,+8.2,-1.1,+9.3,+0.2
2122,NOP,A.Johnson,1%,14.4,26.5,-12.1,+35.9,-1.3,+37.2,+0.0
2122,NOP,Williamson,0%,0.0,0.0,+0.0,+0.0,-1.0,+1.0,+0.0
2122,NOP,Jones,59%,15.2,18.0,-2.9,+1.3,-4.4,+5.7,-0.0
2122,NOP,MurphyIII,22%,15.7,17.3,-1.6,+0.1,-1.3,+1.4,-0.6
2122,NOP,Hernangomez,21%,27.6,27.8,-0.2,-2.4,-0.6,-1.8,-0.7
2122,NOP,Hart,35%,19.2,19.7,-0.4,-4.0,+0.6,-4.6,-1.8
2122,NOP,NanceJr.,5%,17.6,20.5,-2.9,-2.7,-0.9,-1.8,-2.6
2122,NOP,Graham,55%,15.1,21.1,-6.0,+0.9,-3.3,+4.2,-2.6
2122,NOP,Snell,7%,10.9,19.2,-8.3,+5.0,-1.5,+6.4,-3.4
2122,NOP,Marshall,19%,15.6,20.1,-4.4,-3.1,-0.5,-2.6,-3.8
2122,NOP,Alexander-Walker,33%,13.3,17.1,-3.8,-4.7,+0.9,-5.6,-4.4
2122,NOP,LewisJr.,9%,12.5,19.1,-6.6,-15.5,+0.4,-15.8,-9.6
2122,NOP,Temple,28%,10.9,18.0,-7.1,-14.4,+4.1,-18.5,-10.9
2122,NOP,Satoransky,12%,8.3,17.1,-8.8,-15.3,+1.0,-16.3,-11.3
2122,NOP,Wallace,2%,3.5,17.2,-13.7,-11.9,-0.8,-11.1,-12.9
2122,NOP,Louzada,0%,-2.9,3.8,-6.7,-30.6,-1.0,-29.6,-14.3
