Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,HOU,Covington,1%,16.0,5.6,+10.4,+24.0,+4.4,+19.6,+13.5
1314,HOU,Harden,70%,25.3,12.5,+12.9,+7.0,-1.3,+8.4,+11.4
1314,HOU,Howard,60%,23.5,15.8,+7.7,+6.9,+0.9,+6.0,+7.1
1314,HOU,Parsons,70%,17.2,15.1,+2.1,+5.6,+2.1,+3.5,+2.6
1314,HOU,Daniels,2%,17.1,22.0,-4.9,+18.0,+4.3,+13.7,+1.3
1314,HOU,Beverley,44%,13.3,15.7,-2.4,+8.1,+1.7,+6.5,+0.6
1314,HOU,Casspi,32%,14.0,14.2,-0.2,+5.5,+4.1,+1.4,+0.4
1314,HOU,Jones,52%,21.0,18.7,+2.3,+2.8,+6.4,-3.6,+0.3
1314,HOU,Asik,24%,15.8,16.2,-0.3,+2.8,+5.1,-2.3,-1.0
1314,HOU,Lin,52%,15.2,16.4,-1.2,+4.0,+5.1,-1.1,-1.2
1314,HOU,Hamilton,9%,12.5,12.8,-0.2,-0.5,+5.0,-5.6,-2.0
1314,HOU,Brooks,18%,12.5,15.2,-2.7,-1.1,+5.8,-6.8,-4.1
1314,HOU,Garcia,27%,10.0,16.1,-6.2,+1.3,+5.7,-4.4,-5.6
1314,HOU,Motiejunas,24%,11.5,19.8,-8.3,+2.6,+5.1,-2.5,-6.3
1314,HOU,Smith,3%,14.9,19.9,-5.0,-7.6,+4.8,-12.5,-7.5
1314,HOU,Canaan,6%,10.3,18.3,-8.0,-7.0,+5.3,-12.4,-9.5
1314,HOU,Brewer,4%,3.8,14.9,-11.1,-13.7,+5.3,-18.9,-13.7
1314,HOU,Powell,0%,2.6,22.9,-20.3,-17.3,+4.6,-22.0,-20.9
