Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,DEN,Jokic,44%,23.8,17.0,+6.9,+2.5,-7.4,+9.9,+7.9
1516,DEN,Barton,59%,17.7,11.3,+6.4,-2.7,-3.7,+1.0,+4.6
1516,DEN,Gallinari,46%,20.7,15.1,+5.7,-2.6,-3.5,+0.9,+4.1
1516,DEN,Augustin,17%,19.6,18.3,+1.3,-0.9,-3.5,+2.6,+1.7
1516,DEN,Faried,43%,23.1,20.8,+2.3,-3.1,-3.0,-0.1,+1.5
1516,DEN,Nurkic,14%,17.2,20.0,-2.8,-0.6,-3.5,+2.9,-0.9
1516,DEN,Arthur,38%,13.7,17.4,-3.8,-1.6,-4.0,+2.3,-1.7
1516,DEN,Harris,61%,13.8,15.7,-1.8,-4.2,-1.4,-2.8,-2.1
1516,DEN,Foye,27%,8.3,13.9,-5.6,-2.0,-3.5,+1.4,-3.3
1516,DEN,Hickson,8%,17.6,21.2,-3.6,-5.8,-2.8,-3.0,-3.4
1516,DEN,Kilpatrick,2%,8.5,13.7,-5.2,-6.4,-3.0,-3.4,-4.6
1516,DEN,Mudiay,52%,10.5,19.8,-9.3,-2.7,-3.5,+0.8,-5.9
1516,DEN,Lauvergne,26%,17.4,21.6,-4.2,-10.2,-0.5,-9.6,-6.0
1516,DEN,Toupane,8%,7.7,17.9,-10.3,-2.7,-3.1,+0.4,-6.7
1516,DEN,Papanikolaou,7%,6.5,17.5,-10.9,-1.5,-3.2,+1.7,-6.7
1516,DEN,Sampson,12%,10.0,19.6,-9.6,-5.8,-2.7,-3.1,-7.4
1516,DEN,Nelson,26%,10.3,21.9,-11.6,-6.2,-2.0,-4.2,-9.1
1516,DEN,Miller,9%,7.3,18.9,-11.6,-11.8,-2.2,-9.7,-11.0
