Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,CLE,Davis,10%,20.1,13.0,+7.1,-1.5,-9.8,+8.3,+7.5
1011,CLE,Varejao,25%,16.5,13.1,+3.4,-8.3,-9.2,+1.0,+2.6
1011,CLE,Gibson,47%,13.8,17.5,-3.7,-4.7,-12.8,+8.1,+0.3
1011,CLE,Jamison,47%,17.7,17.7,+0.0,-9.5,-8.5,-1.0,-0.3
1011,CLE,Sessions,54%,20.2,18.6,+1.5,-11.2,-6.4,-4.8,-0.6
1011,CLE,Parker,53%,11.1,14.4,-3.3,-6.9,-11.3,+4.4,-0.8
1011,CLE,Gee,25%,11.9,14.2,-2.3,-10.0,-8.7,-1.3,-1.9
1011,CLE,Hollins,30%,11.5,19.1,-7.5,-5.2,-10.6,+5.3,-3.2
1011,CLE,Hickson,57%,16.6,19.5,-2.9,-11.3,-5.9,-5.5,-3.8
1011,CLE,Powe,5%,13.7,16.1,-2.3,-15.7,-8.6,-7.0,-3.9
1011,CLE,Harangody,10%,11.6,18.3,-6.7,-7.5,-9.1,+1.7,-3.9
1011,CLE,Moon,19%,11.5,18.3,-6.8,-8.9,-9.0,+0.1,-4.5
1011,CLE,M.Williams,27%,14.2,19.8,-5.6,-12.8,-7.6,-5.2,-5.5
1011,CLE,Samuels,18%,12.2,20.4,-8.2,-9.6,-8.8,-0.7,-5.7
1011,CLE,Eyenga,24%,9.3,17.2,-7.9,-10.3,-8.5,-1.8,-5.9
1011,CLE,Harris,24%,11.0,17.9,-6.9,-12.2,-8.0,-4.2,-6.0
1011,CLE,Graham,15%,8.1,19.5,-11.4,-6.3,-9.4,+3.1,-6.6
1011,CLE,J.Williams,10%,4.6,15.2,-10.6,-10.6,-8.8,-1.8,-7.6
1011,CLE,Erden,2%,6.3,19.8,-13.5,-7.5,-9.0,+1.5,-8.5
