Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,BKN,Irving,19%,31.4,22.2,+9.2,-0.5,-0.6,+0.1,+6.2
1920,BKN,LeVert,38%,19.4,12.7,+6.7,-0.1,-0.8,+0.7,+4.7
1920,BKN,Nwaba,8%,16.8,14.8,+2.0,+6.9,-1.2,+8.1,+4.1
1920,BKN,Dinwiddie,57%,21.6,18.3,+3.3,+1.2,-3.0,+4.2,+3.6
1920,BKN,Allen,53%,24.8,21.6,+3.1,+1.2,-2.6,+3.7,+3.3
1920,BKN,Harris,61%,16.1,16.1,+0.0,+2.0,-4.5,+6.4,+2.2
1920,BKN,Jordan,35%,24.3,22.4,+2.0,-1.5,-0.1,-1.4,+0.8
1920,BKN,Martin,3%,26.6,18.0,+8.6,-8.5,-0.3,-8.1,+0.3
1920,BKN,Chiozza,8%,16.2,20.1,-3.9,+7.4,-1.3,+8.6,+0.3
1920,BKN,Crawford,0%,39.1,39.8,-0.7,+32.2,-0.6,+32.8,+0.1
1920,BKN,Ellenson,0%,-1.1,2.1,-3.2,+39.8,-0.7,+40.5,+0.1
1920,BKN,Durant,0%,0.0,0.0,+0.0,+0.0,-0.6,+0.6,+0.0
1920,BKN,T.Johnson,6%,17.4,17.6,-0.2,-0.5,-0.6,+0.1,-0.1
1920,BKN,Prince,53%,11.4,15.6,-4.2,+1.9,-3.4,+5.3,-1.0
1920,BKN,Musa,14%,11.6,13.7,-2.1,-2.3,-0.3,-2.0,-2.1
1920,BKN,Hall,2%,21.0,22.1,-1.1,-4.7,-0.5,-4.2,-2.1
1920,BKN,Temple,49%,12.8,15.4,-2.6,-1.2,+0.1,-1.3,-2.1
1920,BKN,Claxton,5%,17.6,12.4,+5.3,-17.5,+0.4,-17.9,-2.4
1920,BKN,Luwawu-Cabarrot,24%,13.3,15.9,-2.7,-3.0,+0.2,-3.2,-2.8
1920,BKN,Pinson,10%,6.5,12.2,-5.8,-5.4,-0.0,-5.3,-5.6
1920,BKN,Kurucs,19%,11.0,20.2,-9.2,-1.9,-0.2,-1.7,-6.7
1920,BKN,Shumpert,7%,6.4,17.3,-10.9,-10.5,+0.2,-10.7,-10.8
1920,BKN,Chandler,21%,9.3,21.1,-11.9,-8.0,+1.4,-9.4,-11.1
1920,BKN,Anderson,3%,4.2,22.7,-18.4,+1.4,-0.6,+2.0,-11.6
1920,BKN,Thomas,3%,3.9,21.5,-17.6,-27.7,+0.2,-27.9,-21.0
