Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1314,LAC,Paul,55%,28.3,13.5,+14.7,+11.7,+1.1,+10.6,+13.4
1314,LAC,Griffin,72%,26.0,17.4,+8.6,+9.6,+0.0,+9.5,+8.9
1314,LAC,Redick,25%,17.8,11.6,+6.2,+10.3,+5.8,+4.5,+5.6
1314,LAC,Crawford,53%,18.3,12.6,+5.7,+6.2,+7.8,-1.6,+3.3
1314,LAC,Jordan,73%,20.4,18.7,+1.7,+8.3,+3.4,+4.9,+2.8
1314,LAC,Collison,52%,17.4,13.3,+4.1,+5.0,+9.1,-4.0,+1.4
1314,LAC,Barnes,44%,13.0,14.7,-1.7,+9.8,+4.7,+5.0,+0.5
1314,LAC,Jamison,6%,8.1,13.7,-5.6,+10.6,+6.7,+3.9,-2.4
1314,LAC,Granger,5%,13.2,11.7,+1.5,-5.2,+7.6,-12.8,-3.2
1314,LAC,Jackson,3%,-0.3,7.2,-7.5,+11.2,+6.8,+4.4,-3.5
1314,LAC,Dudley,44%,9.4,14.3,-4.8,+5.9,+7.7,-1.8,-3.8
1314,LAC,Turkoglu,10%,12.4,16.5,-4.1,+1.0,+7.6,-6.6,-5.0
1314,LAC,Green,22%,7.3,15.4,-8.1,+4.4,+7.7,-3.2,-6.5
1314,LAC,Bullock,10%,7.0,11.9,-4.9,-1.9,+7.9,-9.9,-6.6
1314,LAC,Hollins,12%,13.1,21.4,-8.3,+1.1,+7.8,-6.7,-7.8
1314,LAC,Davis,8%,11.1,21.9,-10.8,-6.5,+8.1,-14.6,-12.1
1314,LAC,Mullens,4%,8.1,24.9,-16.8,-14.9,+7.9,-22.9,-18.8
1314,LAC,Morris,1%,1.3,16.4,-15.1,-26.8,+7.4,-34.2,-20.1
1314,LAC,Wayns,0%,21.0,56.2,-35.2,-51.6,+7.1,-58.7,-33.5
1314,LAC,Vujacic,0%,1.0,51.8,-50.8,-55.7,+7.1,-62.8,-43.8
